FEWSNET_admin_code,n,f1_pooled,f1_partitioned,f1_diff,precision_pooled,precision_partitioned,recall_pooled,recall_partitioned,pct_err_all_pooled,pct_err_all_partitioned,pct_err_class1_pooled,pct_err_class1_partitioned
31,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
32,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
33,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
34,8,0.9333333333333333,0.8571428571428571,-0.07619047619047625,0.875,0.8571428571428571,1.0,0.8571428571428571,0.125,0.25,0.0,0.14285714285714285
35,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
36,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
37,8,0.8571428571428572,0.8571428571428572,0.0,0.75,0.75,1.0,1.0,0.25,0.25,0.0,0.0
38,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
39,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
41,8,0.3333333333333333,0.2857142857142857,-0.047619047619047616,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.5,0.625,0.6666666666666666,0.6666666666666666
42,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
43,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
44,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
45,8,0.9333333333333333,1.0,0.06666666666666665,1.0,1.0,0.875,1.0,0.125,0.0,0.125,0.0
46,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
47,8,0.9333333333333333,1.0,0.06666666666666665,1.0,1.0,0.875,1.0,0.125,0.0,0.125,0.0
48,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
49,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
50,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
51,8,0.0,0.25,0.25,0.0,0.16666666666666666,0.0,0.5,0.625,0.75,1.0,0.5
52,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
53,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
54,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
55,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
56,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
57,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
58,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
59,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
60,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
61,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
62,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
63,8,0.6666666666666666,0.5454545454545454,-0.12121212121212122,0.6666666666666666,0.6,0.6666666666666666,0.5,0.5,0.625,0.3333333333333333,0.5
64,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
65,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
66,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
67,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
68,8,0.9333333333333333,0.9333333333333333,0.0,0.875,0.875,1.0,1.0,0.125,0.125,0.0,0.0
69,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
70,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
71,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
72,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
73,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
74,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
75,8,0.6666666666666666,0.4,-0.2666666666666666,0.5,0.2857142857142857,1.0,0.6666666666666666,0.375,0.75,0.0,0.3333333333333333
76,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
77,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
78,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
79,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
80,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
81,12,0.2857142857142857,0.0,-0.2857142857142857,0.5,,0.2,0.0,0.4166666666666667,0.4166666666666667,0.8,1.0
82,12,0.2857142857142857,0.0,-0.2857142857142857,0.5,,0.2,0.0,0.4166666666666667,0.4166666666666667,0.8,1.0
83,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
84,12,0.0,1.0,1.0,0.0,,,,0.08333333333333333,0.0,0.0,0.0
85,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
86,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
87,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
88,12,0.0,0.0,0.0,0.0,,0.0,0.0,0.3333333333333333,0.25,1.0,1.0
89,12,0.0,0.0,0.0,,,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0
90,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
91,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
92,12,0.0,0.0,0.0,,,0.0,0.0,0.08333333333333333,0.08333333333333333,1.0,1.0
93,12,0.0,0.0,0.0,0.0,,0.0,0.0,0.25,0.16666666666666666,1.0,1.0
94,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
95,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
96,12,0.2857142857142857,0.0,-0.2857142857142857,1.0,,0.16666666666666666,0.0,0.4166666666666667,0.5,0.8333333333333334,1.0
97,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0
98,12,0.0,0.0,0.0,,,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0
99,12,0.3333333333333333,0.0,-0.3333333333333333,1.0,,0.2,0.0,0.3333333333333333,0.4166666666666667,0.8,1.0
100,12,0.0,0.0,0.0,0.0,,0.0,0.0,0.25,0.16666666666666666,1.0,1.0
101,12,0.3333333333333333,0.0,-0.3333333333333333,1.0,,0.2,0.0,0.3333333333333333,0.4166666666666667,0.8,1.0
102,12,0.0,0.0,0.0,,,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0
103,12,0.0,0.0,0.0,,,0.0,0.0,0.25,0.25,1.0,1.0
104,12,0.3333333333333333,0.0,-0.3333333333333333,1.0,,0.2,0.0,0.3333333333333333,0.4166666666666667,0.8,1.0
105,12,0.3333333333333333,0.0,-0.3333333333333333,1.0,,0.2,0.0,0.3333333333333333,0.4166666666666667,0.8,1.0
106,12,0.0,0.0,0.0,,,0.0,0.0,0.08333333333333333,0.08333333333333333,1.0,1.0
107,12,0.0,0.0,0.0,,,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0
108,12,0.25,0.0,-0.25,0.3333333333333333,,0.2,0.0,0.5,0.4166666666666667,0.8,1.0
109,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
110,12,0.0,1.0,1.0,0.0,,,,0.08333333333333333,0.0,0.0,0.0
111,12,0.0,0.0,0.0,0.0,,0.0,0.0,0.25,0.16666666666666666,1.0,1.0
112,12,0.6666666666666666,0.0,-0.6666666666666666,1.0,,0.5,0.0,0.08333333333333333,0.16666666666666666,0.5,1.0
113,12,0.6666666666666666,0.0,-0.6666666666666666,1.0,,0.5,0.0,0.08333333333333333,0.16666666666666666,0.5,1.0
114,12,0.0,0.0,0.0,,,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0
115,12,0.0,0.0,0.0,,,0.0,0.0,0.25,0.25,1.0,1.0
116,12,0.25,0.0,-0.25,0.5,0.0,0.16666666666666666,0.0,0.5,0.5833333333333334,0.8333333333333334,1.0
117,12,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.2,0.2,0.3333333333333333,0.3333333333333333,0.8,0.8
118,12,0.3333333333333333,0.2857142857142857,-0.047619047619047616,1.0,0.5,0.2,0.2,0.3333333333333333,0.4166666666666667,0.8,0.8
119,12,0.0,0.0,0.0,,,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0
120,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
121,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
122,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
123,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
124,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
125,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
126,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
127,12,0.0,0.0,0.0,,,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0
128,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
129,12,0.0,0.0,0.0,,,0.0,0.0,0.25,0.25,1.0,1.0
130,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
131,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
132,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
133,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
134,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
135,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
136,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
137,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
138,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
139,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
140,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
141,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
142,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
143,12,0.0,0.0,0.0,,,0.0,0.0,0.08333333333333333,0.08333333333333333,1.0,1.0
144,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
145,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
146,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
147,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
148,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
149,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
150,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
151,12,0.0,0.0,0.0,,,0.0,0.0,0.08333333333333333,0.08333333333333333,1.0,1.0
152,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
153,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
154,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
155,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
156,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
157,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
158,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
159,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
160,12,0.3333333333333333,0.0,-0.3333333333333333,0.5,,0.25,0.0,0.3333333333333333,0.3333333333333333,0.75,1.0
161,12,0.2857142857142857,0.0,-0.2857142857142857,0.5,,0.2,0.0,0.4166666666666667,0.4166666666666667,0.8,1.0
162,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
163,12,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0
164,12,0.0,0.0,0.0,0.0,,0.0,0.0,0.25,0.16666666666666666,1.0,1.0
165,12,0.25,0.0,-0.25,0.5,,0.16666666666666666,0.0,0.5,0.5,0.8333333333333334,1.0
166,12,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.2,0.2,0.3333333333333333,0.3333333333333333,0.8,0.8
167,12,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.2,0.2,0.3333333333333333,0.3333333333333333,0.8,0.8
168,12,0.4444444444444444,0.0,-0.4444444444444444,0.6666666666666666,,0.3333333333333333,0.0,0.4166666666666667,0.5,0.6666666666666666,1.0
169,12,0.2222222222222222,0.2222222222222222,0.0,1.0,1.0,0.125,0.125,0.5833333333333334,0.5833333333333334,0.875,0.875
170,12,0.2222222222222222,0.2222222222222222,0.0,1.0,1.0,0.125,0.125,0.5833333333333334,0.5833333333333334,0.875,0.875
171,12,0.2222222222222222,0.2222222222222222,0.0,1.0,1.0,0.125,0.125,0.5833333333333334,0.5833333333333334,0.875,0.875
172,10,0.7142857142857143,0.875,0.1607142857142857,1.0,1.0,0.5555555555555556,0.7777777777777778,0.4,0.2,0.4444444444444444,0.2222222222222222
173,10,0.7142857142857143,0.875,0.1607142857142857,1.0,1.0,0.5555555555555556,0.7777777777777778,0.4,0.2,0.4444444444444444,0.2222222222222222
174,10,0.7142857142857143,0.875,0.1607142857142857,1.0,1.0,0.5555555555555556,0.7777777777777778,0.4,0.2,0.4444444444444444,0.2222222222222222
175,10,0.4,0.5454545454545454,0.1454545454545454,0.5,0.6,0.3333333333333333,0.5,0.6,0.5,0.6666666666666666,0.5
176,10,0.6153846153846154,0.8,0.18461538461538463,0.8,0.8571428571428571,0.5,0.75,0.5,0.3,0.5,0.25
177,10,0.7142857142857143,0.875,0.1607142857142857,1.0,1.0,0.5555555555555556,0.7777777777777778,0.4,0.2,0.4444444444444444,0.2222222222222222
178,10,0.4,0.6666666666666666,0.2666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6,0.4,0.6666666666666666,0.3333333333333333
179,10,0.6153846153846154,0.7142857142857143,0.09890109890109888,1.0,1.0,0.4444444444444444,0.5555555555555556,0.5,0.4,0.5555555555555556,0.4444444444444444
180,10,0.7142857142857143,0.875,0.1607142857142857,1.0,1.0,0.5555555555555556,0.7777777777777778,0.4,0.2,0.4444444444444444,0.2222222222222222
181,10,0.7142857142857143,0.8,0.08571428571428574,1.0,1.0,0.5555555555555556,0.6666666666666666,0.4,0.3,0.4444444444444444,0.3333333333333333
182,10,0.6153846153846154,0.7142857142857143,0.09890109890109888,1.0,1.0,0.4444444444444444,0.5555555555555556,0.5,0.4,0.5555555555555556,0.4444444444444444
183,10,0.7142857142857143,0.8,0.08571428571428574,1.0,1.0,0.5555555555555556,0.6666666666666666,0.4,0.3,0.4444444444444444,0.3333333333333333
184,10,0.6153846153846154,0.875,0.2596153846153846,1.0,1.0,0.4444444444444444,0.7777777777777778,0.5,0.2,0.5555555555555556,0.2222222222222222
185,10,0.7142857142857143,0.8,0.08571428571428574,1.0,1.0,0.5555555555555556,0.6666666666666666,0.4,0.3,0.4444444444444444,0.3333333333333333
186,10,0.7142857142857143,0.8,0.08571428571428574,1.0,1.0,0.5555555555555556,0.6666666666666666,0.4,0.3,0.4444444444444444,0.3333333333333333
187,10,0.2857142857142857,0.4444444444444444,0.15873015873015872,0.3333333333333333,0.4,0.25,0.5,0.5,0.5,0.75,0.5
188,10,0.36363636363636365,0.5,0.13636363636363635,0.4,0.5,0.3333333333333333,0.5,0.7,0.6,0.6666666666666666,0.5
189,10,0.2857142857142857,0.4444444444444444,0.15873015873015872,0.3333333333333333,0.4,0.25,0.5,0.5,0.5,0.75,0.5
190,10,0.5714285714285714,0.5714285714285714,0.0,0.8,0.8,0.4444444444444444,0.4444444444444444,0.6,0.6,0.5555555555555556,0.5555555555555556
191,10,0.0,0.6000000000000001,0.6000000000000001,0.0,0.5,0.0,0.75,0.6,0.4,1.0,0.25
192,10,0.6666666666666666,0.7499999999999999,0.08333333333333326,1.0,1.0,0.5,0.6,0.5,0.4,0.5,0.4
193,10,0.6666666666666666,0.6666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.5555555555555556,0.5555555555555556,0.5,0.5,0.4444444444444444,0.4444444444444444
194,10,0.7499999999999999,0.7499999999999999,0.0,1.0,1.0,0.6,0.6,0.4,0.4,0.4,0.4
195,10,0.5714285714285714,0.6666666666666666,0.09523809523809523,0.8,0.8333333333333334,0.4444444444444444,0.5555555555555556,0.6,0.5,0.5555555555555556,0.4444444444444444
196,10,0.7499999999999999,0.7499999999999999,0.0,1.0,1.0,0.6,0.6,0.4,0.4,0.4,0.4
197,10,0.5454545454545454,0.5,-0.045454545454545414,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5
198,10,0.6666666666666666,0.7499999999999999,0.08333333333333326,1.0,1.0,0.5,0.6,0.5,0.4,0.5,0.4
199,10,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.0,1.0,0.5,0.3,1.0,0.0
200,10,0.0,0.5714285714285714,0.5714285714285714,0.0,0.5,0.0,0.6666666666666666,0.5,0.3,1.0,0.3333333333333333
201,10,0.36363636363636365,0.5,0.13636363636363635,0.4,0.5,0.3333333333333333,0.5,0.7,0.6,0.6666666666666666,0.5
202,10,0.0,0.5714285714285714,0.5714285714285714,0.0,0.5,0.0,0.6666666666666666,0.5,0.3,1.0,0.3333333333333333
203,10,0.36363636363636365,0.5,0.13636363636363635,0.4,0.5,0.3333333333333333,0.5,0.7,0.6,0.6666666666666666,0.5
204,10,0.2,0.5,0.3,0.25,0.5,0.16666666666666666,0.5,0.8,0.6,0.8333333333333334,0.5
205,10,0.2,0.5,0.3,0.25,0.5,0.16666666666666666,0.5,0.8,0.6,0.8333333333333334,0.5
206,10,0.2,0.5,0.3,0.25,0.5,0.16666666666666666,0.5,0.8,0.6,0.8333333333333334,0.5
207,10,0.0,0.5714285714285714,0.5714285714285714,0.0,0.5,0.0,0.6666666666666666,0.5,0.3,1.0,0.3333333333333333
208,10,0.2,0.5,0.3,0.25,0.5,0.16666666666666666,0.5,0.8,0.6,0.8333333333333334,0.5
209,10,0.2222222222222222,0.2222222222222222,0.0,0.25,0.25,0.2,0.2,0.7,0.7,0.8,0.8
210,10,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.4,1.0,0.6666666666666666
211,10,0.2857142857142857,0.0,-0.2857142857142857,0.25,0.0,0.3333333333333333,0.0,0.5,0.5,0.6666666666666666,1.0
212,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7,1.0,1.0
213,10,0.4,0.0,-0.4,0.4,0.0,0.4,0.0,0.6,0.8,0.6,1.0
214,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6,1.0,1.0
215,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,1.0,1.0
217,10,0.4,0.0,-0.4,0.4,0.0,0.4,0.0,0.6,0.8,0.6,1.0
218,10,0.4,0.4,0.0,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6
219,10,0.4,0.0,-0.4,0.4,0.0,0.4,0.0,0.6,0.8,0.6,1.0
220,10,0.5454545454545454,0.2222222222222222,-0.3232323232323232,0.5,0.25,0.6,0.2,0.5,0.7,0.4,0.8
221,10,0.5454545454545454,0.2222222222222222,-0.3232323232323232,0.5,0.25,0.6,0.2,0.5,0.7,0.4,0.8
222,10,0.4,0.0,-0.4,0.4,0.0,0.4,0.0,0.6,0.9,0.6,1.0
223,10,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.7,0.4,0.8333333333333334,0.3333333333333333
224,10,0.2222222222222222,0.6153846153846154,0.3931623931623932,0.3333333333333333,0.5714285714285714,0.16666666666666666,0.6666666666666666,0.7,0.5,0.8333333333333334,0.3333333333333333
225,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6,1.0,1.0
226,10,0.0,0.2857142857142857,0.2857142857142857,0.0,0.25,0.0,0.3333333333333333,0.6,0.5,1.0,0.6666666666666666
227,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,1.0
228,10,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.7,0.4,0.8333333333333334,0.3333333333333333
229,10,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.7,0.4,0.8333333333333334,0.3333333333333333
230,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6,1.0,1.0
231,10,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.7,0.4,0.8333333333333334,0.3333333333333333
232,10,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.7,0.4,0.8333333333333334,0.3333333333333333
233,10,0.0,0.2857142857142857,0.2857142857142857,0.0,0.25,0.0,0.3333333333333333,0.6,0.5,1.0,0.6666666666666666
234,10,0.0,0.4444444444444444,0.4444444444444444,0.0,0.5,0.0,0.4,0.8,0.5,1.0,0.6
235,10,0.0,0.2857142857142857,0.2857142857142857,0.0,0.25,0.0,0.3333333333333333,0.6,0.5,1.0,0.6666666666666666
236,10,0.0,0.4444444444444444,0.4444444444444444,0.0,0.4,0.0,0.5,0.7,0.5,1.0,0.5
237,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6,1.0,1.0
238,10,0.0,0.2857142857142857,0.2857142857142857,0.0,0.25,0.0,0.3333333333333333,0.6,0.5,1.0,0.6666666666666666
239,10,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.7,0.6,1.0,0.75
240,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6,1.0,1.0
241,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,1.0,1.0
242,10,0.0,0.0,0.0,,0.0,0.0,0.0,0.2,0.5,1.0,1.0
243,10,0.0,0.0,0.0,,0.0,0.0,0.0,0.2,0.5,1.0,1.0
244,10,0.0,0.0,0.0,,0.0,0.0,0.0,0.2,0.4,1.0,1.0
245,10,0.0,0.0,0.0,,0.0,0.0,0.0,0.2,0.5,1.0,1.0
246,10,0.4,0.2222222222222222,-0.1777777777777778,0.4,0.25,0.4,0.2,0.6,0.7,0.6,0.8
247,10,0.2222222222222222,0.4,0.1777777777777778,0.25,0.4,0.2,0.4,0.7,0.6,0.8,0.6
248,10,0.4,0.4,0.0,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6
249,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,1.0
250,10,0.25,0.0,-0.25,0.25,0.0,0.25,0.0,0.6,0.7,0.75,1.0
251,10,0.25,0.0,-0.25,0.25,0.0,0.25,0.0,0.6,0.7,0.75,1.0
252,10,0.0,0.2222222222222222,0.2222222222222222,0.0,0.25,0.0,0.2,0.8,0.7,1.0,0.8
253,10,0.2222222222222222,0.2222222222222222,0.0,0.25,0.25,0.2,0.2,0.7,0.7,0.8,0.8
254,10,0.2222222222222222,0.4,0.1777777777777778,0.25,0.4,0.2,0.4,0.7,0.6,0.8,0.6
255,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,1.0
256,10,0.2222222222222222,0.2222222222222222,0.0,0.25,0.25,0.2,0.2,0.7,0.7,0.8,0.8
