period,horizon_months,cohort,dimension,target_month,arm,n_observations,n_areas,n_countries,n_positive_truth,prevalence,predicted_positives,tp,fp,fn,tn,f1,precision,recall,f1_reason,precision_reason,recall_reason
main,1,E_persist,target_month,2024-10,xgb,45,45,1,26,0.5777777777777777,27,23,4,3,15,0.8679245283018868,0.8518518518518519,0.8846153846153846,,,
main,1,E_persist,target_month,2024-10,persistence,45,45,1,26,0.5777777777777777,19,18,1,8,18,0.8,0.9473684210526315,0.6923076923076923,,,
main,1,E_persist,target_month,2024-11,partitioned_rf,43,43,2,21,0.4883720930232558,34,21,13,0,9,0.7636363636363637,0.6176470588235294,1.0,,,
main,1,E_persist,target_month,2024-11,pooled_rf,43,43,2,21,0.4883720930232558,34,21,13,0,9,0.7636363636363637,0.6176470588235294,1.0,,,
main,1,E_persist,target_month,2024-11,xgb,43,43,2,21,0.4883720930232558,35,21,14,0,8,0.75,0.6,1.0,,,
main,1,E_persist,target_month,2024-11,persistence,43,43,2,21,0.4883720930232558,32,21,11,0,11,0.7924528301886793,0.65625,1.0,,,
main,1,E_persist,target_month,2025-01,partitioned_rf,765,765,11,266,0.3477124183006536,416,209,207,57,292,0.6129032258064516,0.5024038461538461,0.7857142857142857,,,
main,1,E_persist,target_month,2025-01,pooled_rf,765,765,11,266,0.3477124183006536,375,195,180,71,319,0.608424336973479,0.52,0.7330827067669173,,,
main,1,E_persist,target_month,2025-01,xgb,765,765,11,266,0.3477124183006536,380,196,184,70,315,0.6068111455108359,0.5157894736842106,0.7368421052631579,,,
main,1,E_persist,target_month,2025-01,persistence,765,765,11,266,0.3477124183006536,390,197,193,69,306,0.600609756097561,0.5051282051282051,0.7406015037593985,,,
main,1,E_persist,target_month,2025-02,partitioned_rf,145,145,5,65,0.4482758620689655,90,34,56,31,24,0.43870967741935485,0.37777777777777777,0.5230769230769231,,,
main,1,E_persist,target_month,2025-02,pooled_rf,145,145,5,65,0.4482758620689655,89,34,55,31,25,0.44155844155844154,0.38202247191011235,0.5230769230769231,,,
main,1,E_persist,target_month,2025-02,xgb,145,145,5,65,0.4482758620689655,87,32,55,33,25,0.42105263157894735,0.367816091954023,0.49230769230769234,,,
main,1,E_persist,target_month,2025-02,persistence,145,145,5,65,0.4482758620689655,88,33,55,32,25,0.43137254901960786,0.375,0.5076923076923077,,,
main,1,E_persist,target_month,2025-03,partitioned_rf,288,288,5,194,0.6736111111111112,153,142,11,52,83,0.8184438040345822,0.9281045751633987,0.7319587628865979,,,
main,1,E_persist,target_month,2025-03,pooled_rf,288,288,5,194,0.6736111111111112,124,120,4,74,90,0.7547169811320755,0.967741935483871,0.6185567010309279,,,
main,1,E_persist,target_month,2025-03,xgb,288,288,5,194,0.6736111111111112,119,116,3,78,91,0.7412140575079872,0.9747899159663865,0.5979381443298969,,,
main,1,E_persist,target_month,2025-03,persistence,288,288,5,194,0.6736111111111112,148,135,13,59,81,0.7894736842105263,0.9121621621621622,0.6958762886597938,,,
main,1,E_persist,target_month,2025-04,partitioned_rf,1797,1797,17,870,0.48414023372287146,1297,744,553,126,374,0.6866635902168897,0.5736314572089437,0.8551724137931035,,,
main,1,E_persist,target_month,2025-04,pooled_rf,1797,1797,17,870,0.48414023372287146,1370,763,607,107,320,0.68125,0.5569343065693431,0.8770114942528736,,,
main,1,E_persist,target_month,2025-04,xgb,1797,1797,17,870,0.48414023372287146,1578,821,757,49,170,0.670751633986928,0.5202788339670469,0.9436781609195403,,,
main,1,E_persist,target_month,2025-04,persistence,1797,1797,17,870,0.48414023372287146,1043,627,416,243,511,0.6555148980658652,0.6011505273250239,0.7206896551724138,,,
main,1,E_persist,target_month,2025-05,partitioned_rf,337,337,7,109,0.32344213649851633,140,63,77,46,151,0.5060240963855421,0.45,0.5779816513761468,,,
main,1,E_persist,target_month,2025-05,pooled_rf,337,337,7,109,0.32344213649851633,141,64,77,45,151,0.512,0.45390070921985815,0.5871559633027523,,,
main,1,E_persist,target_month,2025-05,xgb,337,337,7,109,0.32344213649851633,112,53,59,56,169,0.4796380090497738,0.4732142857142857,0.48623853211009177,,,
main,1,E_persist,target_month,2025-05,persistence,337,337,7,109,0.32344213649851633,152,62,90,47,138,0.47509578544061304,0.40789473684210525,0.5688073394495413,,,
main,1,E_persist,target_month,2025-06,partitioned_rf,236,236,5,0,0.0,131,0,131,0,105,0.0,0.0,,,,no_observed_positives
main,1,E_persist,target_month,2025-06,pooled_rf,236,236,5,0,0.0,131,0,131,0,105,0.0,0.0,,,,no_observed_positives
main,1,E_persist,target_month,2025-06,xgb,236,236,5,0,0.0,135,0,135,0,101,0.0,0.0,,,,no_observed_positives
main,1,E_persist,target_month,2025-06,persistence,236,236,5,0,0.0,139,0,139,0,97,0.0,0.0,,,,no_observed_positives
main,1,E_persist,target_month,2025-07,partitioned_rf,256,256,6,214,0.8359375,91,68,23,146,19,0.4459016393442623,0.7472527472527473,0.3177570093457944,,,
main,1,E_persist,target_month,2025-07,pooled_rf,256,256,6,214,0.8359375,117,92,25,122,17,0.5558912386706949,0.7863247863247863,0.42990654205607476,,,
main,1,E_persist,target_month,2025-07,xgb,256,256,6,214,0.8359375,138,123,15,91,27,0.6988636363636364,0.8913043478260869,0.5747663551401869,,,
main,1,E_persist,target_month,2025-07,persistence,256,256,6,214,0.8359375,146,131,15,83,27,0.7277777777777777,0.8972602739726028,0.6121495327102804,,,
main,1,E_persist,target_month,2025-08,partitioned_rf,345,345,10,73,0.21159420289855072,199,37,162,36,110,0.27205882352941174,0.18592964824120603,0.5068493150684932,,,
main,1,E_persist,target_month,2025-08,pooled_rf,345,345,10,73,0.21159420289855072,248,60,188,13,84,0.37383177570093457,0.24193548387096775,0.821917808219178,,,
main,1,E_persist,target_month,2025-08,xgb,345,345,10,73,0.21159420289855072,201,60,141,13,131,0.43795620437956206,0.29850746268656714,0.821917808219178,,,
main,1,E_persist,target_month,2025-08,persistence,345,345,10,73,0.21159420289855072,172,53,119,20,153,0.4326530612244898,0.3081395348837209,0.726027397260274,,,
main,1,E_persist,target_month,2025-09,partitioned_rf,848,848,7,769,0.9068396226415094,773,734,39,35,40,0.9520103761348897,0.9495472186287193,0.9544863459037711,,,
main,1,E_persist,target_month,2025-09,pooled_rf,848,848,7,769,0.9068396226415094,784,743,41,26,38,0.9568576947842885,0.9477040816326531,0.9661898569570871,,,
main,1,E_persist,target_month,2025-09,xgb,848,848,7,769,0.9068396226415094,765,728,37,41,42,0.9491525423728814,0.9516339869281045,0.9466840052015605,,,
main,1,E_persist,target_month,2025-09,persistence,848,848,7,769,0.9068396226415094,745,720,25,49,54,0.9511228533685601,0.9664429530201343,0.9362808842652796,,,
main,1,E_persist,target_month,2025-10,partitioned_rf,2112,2112,19,800,0.3787878787878788,1467,698,769,102,543,0.615791795324217,0.4758009543285617,0.8725,,,
main,1,E_persist,target_month,2025-10,pooled_rf,2112,2112,19,800,0.3787878787878788,1424,691,733,109,579,0.6214028776978417,0.48525280898876405,0.86375,,,
main,1,E_persist,target_month,2025-10,xgb,2112,2112,19,800,0.3787878787878788,1025,542,483,258,829,0.5939726027397261,0.5287804878048781,0.6775,,,
main,1,E_persist,target_month,2025-10,persistence,2112,2112,19,800,0.3787878787878788,809,474,335,326,977,0.5891858297078931,0.5859085290482077,0.5925,,,
main,3,E_all,target_month,2023-04,partitioned_rf,182,182,6,147,0.8076923076923077,165,142,23,5,12,0.9102564102564102,0.8606060606060606,0.9659863945578231,,,
main,3,E_all,target_month,2023-04,pooled_rf,182,182,6,147,0.8076923076923077,167,144,23,3,12,0.9171974522292994,0.8622754491017964,0.9795918367346939,,,
main,3,E_all,target_month,2023-04,xgb,182,182,6,147,0.8076923076923077,164,141,23,6,12,0.9067524115755627,0.8597560975609756,0.9591836734693877,,,
main,3,E_all,target_month,2023-05,partitioned_rf,126,126,2,72,0.5714285714285714,51,39,12,33,42,0.6341463414634146,0.7647058823529411,0.5416666666666666,,,
main,3,E_all,target_month,2023-05,pooled_rf,126,126,2,72,0.5714285714285714,50,38,12,34,42,0.6229508196721312,0.76,0.5277777777777778,,,
main,3,E_all,target_month,2023-05,xgb,126,126,2,72,0.5714285714285714,54,42,12,30,42,0.6666666666666666,0.7777777777777778,0.5833333333333334,,,
main,3,E_all,target_month,2023-06,partitioned_rf,198,198,2,143,0.7222222222222222,24,20,4,123,51,0.23952095808383234,0.8333333333333334,0.13986013986013987,,,
main,3,E_all,target_month,2023-06,pooled_rf,198,198,2,143,0.7222222222222222,19,17,2,126,53,0.20987654320987653,0.8947368421052632,0.11888111888111888,,,
main,3,E_all,target_month,2023-06,xgb,198,198,2,143,0.7222222222222222,74,62,12,81,43,0.5714285714285714,0.8378378378378378,0.43356643356643354,,,
main,3,E_all,target_month,2023-07,partitioned_rf,287,287,6,110,0.3832752613240418,133,75,58,35,119,0.6172839506172839,0.5639097744360902,0.6818181818181818,,,
main,3,E_all,target_month,2023-07,pooled_rf,287,287,6,110,0.3832752613240418,132,69,63,41,114,0.5702479338842975,0.5227272727272727,0.6272727272727273,,,
main,3,E_all,target_month,2023-07,xgb,287,287,6,110,0.3832752613240418,166,83,83,27,94,0.6014492753623188,0.5,0.7545454545454545,,,
main,3,E_all,target_month,2023-08,partitioned_rf,468,468,4,256,0.5470085470085471,289,179,110,77,102,0.6568807339449542,0.6193771626297578,0.69921875,,,
main,3,E_all,target_month,2023-08,pooled_rf,468,468,4,256,0.5470085470085471,293,181,112,75,100,0.6593806921675774,0.6177474402730375,0.70703125,,,
main,3,E_all,target_month,2023-08,xgb,468,468,4,256,0.5470085470085471,281,176,105,80,107,0.6554934823091247,0.6263345195729537,0.6875,,,
main,3,E_all,target_month,2023-09,partitioned_rf,193,193,5,150,0.7772020725388601,155,148,7,2,36,0.9704918032786886,0.9548387096774194,0.9866666666666667,,,
main,3,E_all,target_month,2023-09,pooled_rf,193,193,5,150,0.7772020725388601,156,148,8,2,35,0.9673202614379085,0.9487179487179487,0.9866666666666667,,,
main,3,E_all,target_month,2023-09,xgb,193,193,5,150,0.7772020725388601,155,148,7,2,36,0.9704918032786886,0.9548387096774194,0.9866666666666667,,,
main,3,E_all,target_month,2023-10,partitioned_rf,129,129,4,69,0.5348837209302325,101,68,33,1,27,0.8,0.6732673267326733,0.9855072463768116,,,
main,3,E_all,target_month,2023-10,pooled_rf,129,129,4,69,0.5348837209302325,101,68,33,1,27,0.8,0.6732673267326733,0.9855072463768116,,,
main,3,E_all,target_month,2023-10,xgb,129,129,4,69,0.5348837209302325,98,68,30,1,30,0.8143712574850299,0.6938775510204082,0.9855072463768116,,,
main,3,E_all,target_month,2023-11,partitioned_rf,38,38,3,13,0.34210526315789475,5,5,0,8,25,0.5555555555555556,1.0,0.38461538461538464,,,
main,3,E_all,target_month,2023-11,pooled_rf,38,38,3,13,0.34210526315789475,5,5,0,8,25,0.5555555555555556,1.0,0.38461538461538464,,,
main,3,E_all,target_month,2023-11,xgb,38,38,3,13,0.34210526315789475,8,5,3,8,22,0.47619047619047616,0.625,0.38461538461538464,,,
main,3,E_all,target_month,2023-12,partitioned_rf,19,19,1,8,0.42105263157894735,17,8,9,0,2,0.64,0.47058823529411764,1.0,,,
main,3,E_all,target_month,2023-12,pooled_rf,19,19,1,8,0.42105263157894735,17,8,9,0,2,0.64,0.47058823529411764,1.0,,,
main,3,E_all,target_month,2023-12,xgb,19,19,1,8,0.42105263157894735,17,8,9,0,2,0.64,0.47058823529411764,1.0,,,
main,3,E_all,target_month,2024-01,partitioned_rf,355,355,1,97,0.27323943661971833,213,84,129,13,129,0.5419354838709678,0.39436619718309857,0.865979381443299,,,
main,3,E_all,target_month,2024-01,pooled_rf,355,355,1,97,0.27323943661971833,208,84,124,13,134,0.5508196721311476,0.40384615384615385,0.865979381443299,,,
main,3,E_all,target_month,2024-01,xgb,355,355,1,97,0.27323943661971833,202,82,120,15,138,0.5484949832775919,0.40594059405940597,0.845360824742268,,,
main,3,E_all,target_month,2024-02,partitioned_rf,59,59,3,20,0.3389830508474576,43,20,23,0,16,0.6349206349206349,0.46511627906976744,1.0,,,
main,3,E_all,target_month,2024-02,pooled_rf,59,59,3,20,0.3389830508474576,41,20,21,0,18,0.6557377049180327,0.4878048780487805,1.0,,,
main,3,E_all,target_month,2024-02,xgb,59,59,3,20,0.3389830508474576,45,20,25,0,14,0.6153846153846154,0.4444444444444444,1.0,,,
main,3,E_all,target_month,2024-03,partitioned_rf,105,105,7,73,0.6952380952380952,96,71,25,2,7,0.8402366863905325,0.7395833333333334,0.9726027397260274,,,
main,3,E_all,target_month,2024-03,pooled_rf,105,105,7,73,0.6952380952380952,96,71,25,2,7,0.8402366863905325,0.7395833333333334,0.9726027397260274,,,
main,3,E_all,target_month,2024-03,xgb,105,105,7,73,0.6952380952380952,92,69,23,4,9,0.8363636363636363,0.75,0.9452054794520548,,,
main,3,E_all,target_month,2024-04,partitioned_rf,253,253,4,232,0.9169960474308301,55,54,1,178,20,0.37630662020905925,0.9818181818181818,0.23275862068965517,,,
main,3,E_all,target_month,2024-04,pooled_rf,253,253,4,232,0.9169960474308301,81,79,2,153,19,0.5047923322683706,0.9753086419753086,0.34051724137931033,,,
main,3,E_all,target_month,2024-04,xgb,253,253,4,232,0.9169960474308301,110,108,2,124,19,0.631578947368421,0.9818181818181818,0.46551724137931033,,,
main,3,E_all,target_month,2024-05,partitioned_rf,89,89,5,30,0.33707865168539325,33,15,18,15,41,0.47619047619047616,0.45454545454545453,0.5,,,
main,3,E_all,target_month,2024-05,pooled_rf,89,89,5,30,0.33707865168539325,40,21,19,9,40,0.6,0.525,0.7,,,
main,3,E_all,target_month,2024-05,xgb,89,89,5,30,0.33707865168539325,29,19,10,11,49,0.6440677966101694,0.6551724137931034,0.6333333333333333,,,
main,3,E_all,target_month,2024-06,partitioned_rf,57,57,3,13,0.22807017543859648,11,6,5,7,39,0.5,0.5454545454545454,0.46153846153846156,,,
main,3,E_all,target_month,2024-06,pooled_rf,57,57,3,13,0.22807017543859648,14,4,10,9,34,0.2962962962962963,0.2857142857142857,0.3076923076923077,,,
main,3,E_all,target_month,2024-06,xgb,57,57,3,13,0.22807017543859648,5,2,3,11,41,0.2222222222222222,0.4,0.15384615384615385,,,
main,3,E_all,target_month,2024-07,partitioned_rf,623,623,6,353,0.5666131621187801,353,273,80,80,190,0.773371104815864,0.773371104815864,0.773371104815864,,,
main,3,E_all,target_month,2024-07,pooled_rf,623,623,6,353,0.5666131621187801,383,279,104,74,166,0.7581521739130435,0.7284595300261096,0.7903682719546742,,,
main,3,E_all,target_month,2024-07,xgb,623,623,6,353,0.5666131621187801,508,334,174,19,96,0.775842044134727,0.65748031496063,0.9461756373937678,,,
main,3,E_all,target_month,2024-08,partitioned_rf,35,35,1,35,1.0,35,35,0,0,0,1.0,1.0,1.0,,,
main,3,E_all,target_month,2024-08,pooled_rf,35,35,1,35,1.0,35,35,0,0,0,1.0,1.0,1.0,,,
main,3,E_all,target_month,2024-08,xgb,35,35,1,35,1.0,35,35,0,0,0,1.0,1.0,1.0,,,
main,3,E_all,target_month,2024-09,partitioned_rf,446,446,8,273,0.6121076233183856,357,257,100,16,73,0.8158730158730159,0.7198879551820728,0.9413919413919414,,,
main,3,E_all,target_month,2024-09,pooled_rf,446,446,8,273,0.6121076233183856,346,249,97,24,76,0.8045234248788369,0.7196531791907514,0.9120879120879121,,,
main,3,E_all,target_month,2024-09,xgb,446,446,8,273,0.6121076233183856,361,253,108,20,65,0.7981072555205048,0.7008310249307479,0.9267399267399268,,,
main,3,E_all,target_month,2024-10,partitioned_rf,47,47,1,28,0.5957446808510638,26,22,4,6,15,0.8148148148148148,0.8461538461538461,0.7857142857142857,,,
main,3,E_all,target_month,2024-10,pooled_rf,47,47,1,28,0.5957446808510638,26,22,4,6,15,0.8148148148148148,0.8461538461538461,0.7857142857142857,,,
main,3,E_all,target_month,2024-10,xgb,47,47,1,28,0.5957446808510638,29,24,5,4,14,0.8421052631578947,0.8275862068965517,0.8571428571428571,,,
main,3,E_all,target_month,2024-11,partitioned_rf,76,76,2,40,0.5263157894736842,68,40,28,0,8,0.7407407407407407,0.5882352941176471,1.0,,,
main,3,E_all,target_month,2024-11,pooled_rf,76,76,2,40,0.5263157894736842,68,40,28,0,8,0.7407407407407407,0.5882352941176471,1.0,,,
main,3,E_all,target_month,2024-11,xgb,76,76,2,40,0.5263157894736842,66,40,26,0,10,0.7547169811320755,0.6060606060606061,1.0,,,
main,3,E_all,target_month,2025-01,partitioned_rf,831,831,11,280,0.3369434416365824,450,207,243,73,308,0.5671232876712329,0.46,0.7392857142857143,,,
main,3,E_all,target_month,2025-01,pooled_rf,831,831,11,280,0.3369434416365824,416,204,212,76,339,0.5862068965517241,0.49038461538461536,0.7285714285714285,,,
main,3,E_all,target_month,2025-01,xgb,831,831,11,280,0.3369434416365824,403,200,203,80,348,0.5856515373352855,0.49627791563275436,0.7142857142857143,,,
main,3,E_all,target_month,2025-02,partitioned_rf,145,145,5,65,0.4482758620689655,86,43,43,22,37,0.5695364238410596,0.5,0.6615384615384615,,,
main,3,E_all,target_month,2025-02,pooled_rf,145,145,5,65,0.4482758620689655,81,42,39,23,41,0.5753424657534246,0.5185185185185185,0.6461538461538462,,,
main,3,E_all,target_month,2025-02,xgb,145,145,5,65,0.4482758620689655,76,38,38,27,42,0.5390070921985816,0.5,0.5846153846153846,,,
main,3,E_all,target_month,2025-03,partitioned_rf,304,304,5,209,0.6875,176,161,15,48,80,0.8363636363636363,0.9147727272727273,0.7703349282296651,,,
main,3,E_all,target_month,2025-03,pooled_rf,304,304,5,209,0.6875,174,160,14,49,81,0.835509138381201,0.9195402298850575,0.7655502392344498,,,
main,3,E_all,target_month,2025-03,xgb,304,304,5,209,0.6875,168,154,14,55,81,0.8169761273209549,0.9166666666666666,0.7368421052631579,,,
main,3,E_all,target_month,2025-04,partitioned_rf,1833,1833,17,876,0.4779050736497545,1303,740,563,136,394,0.6792106470858191,0.56792018419033,0.8447488584474886,,,
main,3,E_all,target_month,2025-04,pooled_rf,1833,1833,17,876,0.4779050736497545,1292,703,589,173,368,0.6485239852398524,0.5441176470588235,0.8025114155251142,,,
main,3,E_all,target_month,2025-04,xgb,1833,1833,17,876,0.4779050736497545,1471,759,712,117,245,0.6467831273966766,0.5159755268524813,0.8664383561643836,,,
main,3,E_all,target_month,2025-05,partitioned_rf,345,345,7,111,0.3217391304347826,250,103,147,8,87,0.5706371191135734,0.412,0.9279279279279279,,,
main,3,E_all,target_month,2025-05,pooled_rf,345,345,7,111,0.3217391304347826,249,103,146,8,88,0.5722222222222222,0.41365461847389556,0.9279279279279279,,,
main,3,E_all,target_month,2025-05,xgb,345,345,7,111,0.3217391304347826,241,100,141,11,93,0.5681818181818182,0.4149377593360996,0.9009009009009009,,,
main,3,E_all,target_month,2025-06,partitioned_rf,236,236,5,0,0.0,148,0,148,0,88,0.0,0.0,,,,no_observed_positives
main,3,E_all,target_month,2025-06,pooled_rf,236,236,5,0,0.0,147,0,147,0,89,0.0,0.0,,,,no_observed_positives
main,3,E_all,target_month,2025-06,xgb,236,236,5,0,0.0,152,0,152,0,84,0.0,0.0,,,,no_observed_positives
main,3,E_all,target_month,2025-07,partitioned_rf,260,260,6,217,0.8346153846153846,185,156,29,61,14,0.7761194029850746,0.8432432432432433,0.7188940092165899,,,
main,3,E_all,target_month,2025-07,pooled_rf,260,260,6,217,0.8346153846153846,183,154,29,63,14,0.77,0.8415300546448088,0.7096774193548387,,,
main,3,E_all,target_month,2025-07,xgb,260,260,6,217,0.8346153846153846,186,160,26,57,17,0.794044665012407,0.8602150537634409,0.7373271889400922,,,
main,3,E_all,target_month,2025-08,partitioned_rf,345,345,10,73,0.21159420289855072,183,57,126,16,146,0.4453125,0.3114754098360656,0.7808219178082192,,,
main,3,E_all,target_month,2025-08,pooled_rf,345,345,10,73,0.21159420289855072,204,63,141,10,131,0.4548736462093863,0.3088235294117647,0.863013698630137,,,
main,3,E_all,target_month,2025-08,xgb,345,345,10,73,0.21159420289855072,158,48,110,25,162,0.4155844155844156,0.3037974683544304,0.6575342465753424,,,
main,3,E_all,target_month,2025-09,partitioned_rf,873,873,7,794,0.9095074455899198,354,325,29,469,50,0.5662020905923345,0.9180790960451978,0.4093198992443325,,,
main,3,E_all,target_month,2025-09,pooled_rf,873,873,7,794,0.9095074455899198,662,590,72,204,7,0.8104395604395604,0.8912386706948641,0.743073047858942,,,
main,3,E_all,target_month,2025-09,xgb,873,873,7,794,0.9095074455899198,750,703,47,91,32,0.9106217616580311,0.9373333333333334,0.8853904282115869,,,
main,3,E_all,target_month,2025-10,partitioned_rf,2160,2160,19,806,0.3731481481481482,1361,560,801,246,553,0.5168435625288417,0.4114621601763409,0.6947890818858561,,,
main,3,E_all,target_month,2025-10,pooled_rf,2160,2160,19,806,0.3731481481481482,1488,619,869,187,485,0.5396687009590235,0.415994623655914,0.7679900744416873,,,
main,3,E_all,target_month,2025-10,xgb,2160,2160,19,806,0.3731481481481482,1019,559,460,247,894,0.6126027397260274,0.5485770363101079,0.6935483870967742,,,
main,3,E_persist,target_month,2023-04,partitioned_rf,133,133,5,112,0.8421052631578947,119,110,9,2,12,0.9523809523809523,0.9243697478991597,0.9821428571428571,,,
main,3,E_persist,target_month,2023-04,pooled_rf,133,133,5,112,0.8421052631578947,119,110,9,2,12,0.9523809523809523,0.9243697478991597,0.9821428571428571,,,
main,3,E_persist,target_month,2023-04,xgb,133,133,5,112,0.8421052631578947,118,109,9,3,12,0.9478260869565217,0.923728813559322,0.9732142857142857,,,
main,3,E_persist,target_month,2023-04,persistence,133,133,5,112,0.8421052631578947,119,110,9,2,12,0.9523809523809523,0.9243697478991597,0.9821428571428571,,,
main,3,E_persist,target_month,2023-05,partitioned_rf,95,95,2,45,0.47368421052631576,25,16,9,29,41,0.45714285714285713,0.64,0.35555555555555557,,,
main,3,E_persist,target_month,2023-05,pooled_rf,95,95,2,45,0.47368421052631576,24,15,9,30,41,0.43478260869565216,0.625,0.3333333333333333,,,
main,3,E_persist,target_month,2023-05,xgb,95,95,2,45,0.47368421052631576,26,17,9,28,41,0.4788732394366197,0.6538461538461539,0.37777777777777777,,,
main,3,E_persist,target_month,2023-05,persistence,95,95,2,45,0.47368421052631576,27,18,9,27,41,0.5,0.6666666666666666,0.4,,,
main,3,E_persist,target_month,2023-06,partitioned_rf,195,195,2,140,0.717948717948718,24,20,4,120,51,0.24390243902439024,0.8333333333333334,0.14285714285714285,,,
main,3,E_persist,target_month,2023-06,pooled_rf,195,195,2,140,0.717948717948718,19,17,2,123,53,0.2138364779874214,0.8947368421052632,0.12142857142857143,,,
main,3,E_persist,target_month,2023-06,xgb,195,195,2,140,0.717948717948718,73,61,12,79,43,0.5727699530516432,0.8356164383561644,0.4357142857142857,,,
main,3,E_persist,target_month,2023-06,persistence,195,195,2,140,0.717948717948718,34,31,3,109,52,0.3563218390804598,0.9117647058823529,0.22142857142857142,,,
main,3,E_persist,target_month,2023-07,partitioned_rf,269,269,6,106,0.3940520446096654,127,72,55,34,108,0.6180257510729614,0.5669291338582677,0.6792452830188679,,,
main,3,E_persist,target_month,2023-07,pooled_rf,269,269,6,106,0.3940520446096654,124,66,58,40,105,0.5739130434782609,0.532258064516129,0.6226415094339622,,,
main,3,E_persist,target_month,2023-07,xgb,269,269,6,106,0.3940520446096654,155,79,76,27,87,0.6053639846743295,0.5096774193548387,0.7452830188679245,,,
main,3,E_persist,target_month,2023-07,persistence,269,269,6,106,0.3940520446096654,122,70,52,36,111,0.6140350877192983,0.5737704918032787,0.660377358490566,,,
main,3,E_persist,target_month,2023-08,partitioned_rf,369,369,3,207,0.5609756097560976,221,151,70,56,92,0.705607476635514,0.6832579185520362,0.7294685990338164,,,
main,3,E_persist,target_month,2023-08,pooled_rf,369,369,3,207,0.5609756097560976,223,151,72,56,90,0.7023255813953488,0.6771300448430493,0.7294685990338164,,,
main,3,E_persist,target_month,2023-08,xgb,369,369,3,207,0.5609756097560976,221,151,70,56,92,0.705607476635514,0.6832579185520362,0.7294685990338164,,,
main,3,E_persist,target_month,2023-08,persistence,369,369,3,207,0.5609756097560976,220,151,69,56,93,0.7072599531615925,0.6863636363636364,0.7294685990338164,,,
main,3,E_persist,target_month,2023-09,partitioned_rf,189,189,5,147,0.7777777777777778,152,145,7,2,35,0.9698996655518395,0.9539473684210527,0.9863945578231292,,,
main,3,E_persist,target_month,2023-09,pooled_rf,189,189,5,147,0.7777777777777778,152,145,7,2,35,0.9698996655518395,0.9539473684210527,0.9863945578231292,,,
main,3,E_persist,target_month,2023-09,xgb,189,189,5,147,0.7777777777777778,152,145,7,2,35,0.9698996655518395,0.9539473684210527,0.9863945578231292,,,
main,3,E_persist,target_month,2023-09,persistence,189,189,5,147,0.7777777777777778,148,141,7,6,35,0.9559322033898305,0.9527027027027027,0.9591836734693877,,,
main,3,E_persist,target_month,2023-10,partitioned_rf,120,120,4,64,0.5333333333333333,95,63,32,1,24,0.7924528301886793,0.6631578947368421,0.984375,,,
main,3,E_persist,target_month,2023-10,pooled_rf,120,120,4,64,0.5333333333333333,95,63,32,1,24,0.7924528301886793,0.6631578947368421,0.984375,,,
main,3,E_persist,target_month,2023-10,xgb,120,120,4,64,0.5333333333333333,90,63,27,1,29,0.8181818181818182,0.7,0.984375,,,
main,3,E_persist,target_month,2023-10,persistence,120,120,4,64,0.5333333333333333,85,59,26,5,30,0.7919463087248322,0.6941176470588235,0.921875,,,
main,3,E_persist,target_month,2023-11,partitioned_rf,26,26,2,10,0.38461538461538464,2,2,0,8,16,0.3333333333333333,1.0,0.2,,,
main,3,E_persist,target_month,2023-11,pooled_rf,26,26,2,10,0.38461538461538464,2,2,0,8,16,0.3333333333333333,1.0,0.2,,,
main,3,E_persist,target_month,2023-11,xgb,26,26,2,10,0.38461538461538464,5,3,2,7,14,0.4,0.6,0.3,,,
main,3,E_persist,target_month,2023-11,persistence,26,26,2,10,0.38461538461538464,3,2,1,8,15,0.3076923076923077,0.6666666666666666,0.2,,,
main,3,E_persist,target_month,2023-12,partitioned_rf,13,13,1,5,0.38461538461538464,11,5,6,0,2,0.625,0.45454545454545453,1.0,,,
main,3,E_persist,target_month,2023-12,pooled_rf,13,13,1,5,0.38461538461538464,11,5,6,0,2,0.625,0.45454545454545453,1.0,,,
main,3,E_persist,target_month,2023-12,xgb,13,13,1,5,0.38461538461538464,11,5,6,0,2,0.625,0.45454545454545453,1.0,,,
main,3,E_persist,target_month,2023-12,persistence,13,13,1,5,0.38461538461538464,11,5,6,0,2,0.625,0.45454545454545453,1.0,,,
main,3,E_persist,target_month,2024-01,partitioned_rf,337,337,1,91,0.27002967359050445,196,79,117,12,129,0.5505226480836237,0.4030612244897959,0.8681318681318682,,,
main,3,E_persist,target_month,2024-01,pooled_rf,337,337,1,91,0.27002967359050445,191,79,112,12,134,0.5602836879432624,0.41361256544502617,0.8681318681318682,,,
main,3,E_persist,target_month,2024-01,xgb,337,337,1,91,0.27002967359050445,187,77,110,14,136,0.5539568345323741,0.4117647058823529,0.8461538461538461,,,
main,3,E_persist,target_month,2024-01,persistence,337,337,1,91,0.27002967359050445,168,89,79,2,167,0.6872586872586872,0.5297619047619048,0.978021978021978,,,
main,3,E_persist,target_month,2024-02,partitioned_rf,37,37,3,10,0.2702702702702703,21,10,11,0,16,0.6451612903225806,0.47619047619047616,1.0,,,
main,3,E_persist,target_month,2024-02,pooled_rf,37,37,3,10,0.2702702702702703,19,10,9,0,18,0.6896551724137931,0.5263157894736842,1.0,,,
main,3,E_persist,target_month,2024-02,xgb,37,37,3,10,0.2702702702702703,23,10,13,0,14,0.6060606060606061,0.43478260869565216,1.0,,,
