period,horizon_months,cohort,dimension,country_id,country_en,arm,n_observations,n_areas,n_countries,n_positive_truth,prevalence,predicted_positives,tp,fp,fn,tn,f1,precision,recall,f1_reason,precision_reason,recall_reason
partial_2026,1,E_all,country,Eswatini,Eswatini,partitioned_rf,21,21,1,0,0.0,4,0,4,0,17,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_all,country,Eswatini,Eswatini,pooled_rf,21,21,1,0,0.0,2,0,2,0,19,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_all,country,Eswatini,Eswatini,xgb,21,21,1,0,0.0,2,0,2,0,19,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_all,country,Ethiopia,Ethiopia,partitioned_rf,33,33,1,16,0.48484848484848486,29,15,14,1,3,0.6666666666666666,0.5172413793103449,0.9375,,,
partial_2026,1,E_all,country,Ethiopia,Ethiopia,pooled_rf,33,33,1,16,0.48484848484848486,30,15,15,1,2,0.6521739130434783,0.5,0.9375,,,
partial_2026,1,E_all,country,Ethiopia,Ethiopia,xgb,33,33,1,16,0.48484848484848486,25,16,9,0,8,0.7804878048780488,0.64,1.0,,,
partial_2026,1,E_all,country,Guatemala,Guatemala,partitioned_rf,100,100,1,22,0.22,4,0,4,22,74,0.0,0.0,0.0,,,
partial_2026,1,E_all,country,Guatemala,Guatemala,pooled_rf,100,100,1,22,0.22,3,1,2,21,76,0.08,0.3333333333333333,0.045454545454545456,,,
partial_2026,1,E_all,country,Guatemala,Guatemala,xgb,100,100,1,22,0.22,0,0,0,22,78,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_all,country,Haiti,Haiti,partitioned_rf,90,90,1,90,1.0,75,75,0,15,0,0.9090909090909091,1.0,0.8333333333333334,,,
partial_2026,1,E_all,country,Haiti,Haiti,pooled_rf,90,90,1,90,1.0,67,67,0,23,0,0.8535031847133758,1.0,0.7444444444444445,,,
partial_2026,1,E_all,country,Haiti,Haiti,xgb,90,90,1,90,1.0,69,69,0,21,0,0.8679245283018868,1.0,0.7666666666666667,,,
partial_2026,1,E_all,country,Honduras,Honduras,partitioned_rf,36,36,1,24,0.6666666666666666,0,0,0,24,12,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_all,country,Honduras,Honduras,pooled_rf,36,36,1,24,0.6666666666666666,0,0,0,24,12,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_all,country,Honduras,Honduras,xgb,36,36,1,24,0.6666666666666666,0,0,0,24,12,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_all,country,Kenya,Kenya,partitioned_rf,94,71,1,23,0.24468085106382978,11,11,0,12,71,0.6470588235294118,1.0,0.4782608695652174,,,
partial_2026,1,E_all,country,Kenya,Kenya,pooled_rf,94,71,1,23,0.24468085106382978,11,11,0,12,71,0.6470588235294118,1.0,0.4782608695652174,,,
partial_2026,1,E_all,country,Kenya,Kenya,xgb,94,71,1,23,0.24468085106382978,8,8,0,15,71,0.5161290322580645,1.0,0.34782608695652173,,,
partial_2026,1,E_all,country,Lebanon,Lebanon,partitioned_rf,82,82,1,62,0.7560975609756098,69,55,14,7,6,0.8396946564885496,0.7971014492753623,0.8870967741935484,,,
partial_2026,1,E_all,country,Lebanon,Lebanon,pooled_rf,82,82,1,62,0.7560975609756098,69,55,14,7,6,0.8396946564885496,0.7971014492753623,0.8870967741935484,,,
partial_2026,1,E_all,country,Lebanon,Lebanon,xgb,82,82,1,62,0.7560975609756098,55,47,8,15,12,0.8034188034188035,0.8545454545454545,0.7580645161290323,,,
partial_2026,1,E_all,country,Madagascar,Madagascar,partitioned_rf,79,79,1,43,0.5443037974683544,1,1,0,42,36,0.045454545454545456,1.0,0.023255813953488372,,,
partial_2026,1,E_all,country,Madagascar,Madagascar,pooled_rf,79,79,1,43,0.5443037974683544,1,1,0,42,36,0.045454545454545456,1.0,0.023255813953488372,,,
partial_2026,1,E_all,country,Madagascar,Madagascar,xgb,79,79,1,43,0.5443037974683544,1,1,0,42,36,0.045454545454545456,1.0,0.023255813953488372,,,
partial_2026,1,E_all,country,Malawi,Malawi,partitioned_rf,32,32,1,0,0.0,7,0,7,0,25,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_all,country,Malawi,Malawi,pooled_rf,32,32,1,0,0.0,8,0,8,0,24,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_all,country,Malawi,Malawi,xgb,32,32,1,0,0.0,3,0,3,0,29,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_all,country,Mozambique,Mozambique,partitioned_rf,593,579,1,0,0.0,148,0,148,0,445,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_all,country,Mozambique,Mozambique,pooled_rf,593,579,1,0,0.0,22,0,22,0,571,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_all,country,Mozambique,Mozambique,xgb,593,579,1,0,0.0,36,0,36,0,557,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_all,country,Namibia,Namibia,partitioned_rf,15,15,1,0,0.0,7,0,7,0,8,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_all,country,Namibia,Namibia,pooled_rf,15,15,1,0,0.0,7,0,7,0,8,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_all,country,Namibia,Namibia,xgb,15,15,1,0,0.0,10,0,10,0,5,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_all,country,Pakistan,Pakistan,partitioned_rf,159,159,1,60,0.37735849056603776,85,46,39,14,60,0.6344827586206897,0.5411764705882353,0.7666666666666667,,,
partial_2026,1,E_all,country,Pakistan,Pakistan,pooled_rf,159,159,1,60,0.37735849056603776,102,47,55,13,44,0.5802469135802469,0.46078431372549017,0.7833333333333333,,,
partial_2026,1,E_all,country,Pakistan,Pakistan,xgb,159,159,1,60,0.37735849056603776,86,47,39,13,60,0.6438356164383562,0.5465116279069767,0.7833333333333333,,,
partial_2026,1,E_all,country,"Palestine, State of","Palestine, State of",partitioned_rf,1,1,1,1,1.0,1,1,0,0,0,1.0,1.0,1.0,,,
partial_2026,1,E_all,country,"Palestine, State of","Palestine, State of",pooled_rf,1,1,1,1,1.0,1,1,0,0,0,1.0,1.0,1.0,,,
partial_2026,1,E_all,country,"Palestine, State of","Palestine, State of",xgb,1,1,1,1,1.0,1,1,0,0,0,1.0,1.0,1.0,,,
partial_2026,1,E_all,country,Somalia,Somalia,partitioned_rf,876,876,1,456,0.5205479452054794,627,394,233,62,187,0.7276084949215144,0.6283891547049442,0.8640350877192983,,,
partial_2026,1,E_all,country,Somalia,Somalia,pooled_rf,876,876,1,456,0.5205479452054794,476,315,161,141,259,0.6759656652360515,0.6617647058823529,0.6907894736842105,,,
partial_2026,1,E_all,country,Somalia,Somalia,xgb,876,876,1,456,0.5205479452054794,409,290,119,166,301,0.6705202312138728,0.7090464547677262,0.6359649122807017,,,
partial_2026,1,E_all,country,South Africa,South Africa,partitioned_rf,1,1,1,0,0.0,0,0,0,0,1,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
partial_2026,1,E_all,country,South Africa,South Africa,pooled_rf,1,1,1,0,0.0,0,0,0,0,1,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
partial_2026,1,E_all,country,South Africa,South Africa,xgb,1,1,1,0,0.0,0,0,0,0,1,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
partial_2026,1,E_all,country,South Sudan,South Sudan,partitioned_rf,228,157,1,172,0.7543859649122807,165,127,38,45,18,0.7537091988130564,0.7696969696969697,0.7383720930232558,,,
partial_2026,1,E_all,country,South Sudan,South Sudan,pooled_rf,228,157,1,172,0.7543859649122807,166,126,40,46,16,0.7455621301775148,0.7590361445783133,0.7325581395348837,,,
partial_2026,1,E_all,country,South Sudan,South Sudan,xgb,228,157,1,172,0.7543859649122807,199,146,53,26,3,0.7870619946091644,0.7336683417085427,0.8488372093023255,,,
partial_2026,1,E_all,country,Sudan,Sudan,partitioned_rf,300,241,1,268,0.8933333333333333,221,198,23,70,9,0.8098159509202454,0.8959276018099548,0.7388059701492538,,,
partial_2026,1,E_all,country,Sudan,Sudan,pooled_rf,300,241,1,268,0.8933333333333333,197,182,15,86,17,0.7827956989247312,0.9238578680203046,0.6791044776119403,,,
partial_2026,1,E_all,country,Sudan,Sudan,xgb,300,241,1,268,0.8933333333333333,283,253,30,15,2,0.9183303085299456,0.8939929328621908,0.9440298507462687,,,
partial_2026,1,E_all,country,"Tanzania, United Republic of","Tanzania, United Republic of",partitioned_rf,91,65,1,14,0.15384615384615385,0,0,0,14,77,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_all,country,"Tanzania, United Republic of","Tanzania, United Republic of",pooled_rf,91,65,1,14,0.15384615384615385,0,0,0,14,77,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_all,country,"Tanzania, United Republic of","Tanzania, United Republic of",xgb,91,65,1,14,0.15384615384615385,0,0,0,14,77,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_all,country,Uganda,Uganda,partitioned_rf,87,65,1,37,0.42528735632183906,56,32,24,5,26,0.6881720430107527,0.5714285714285714,0.8648648648648649,,,
partial_2026,1,E_all,country,Uganda,Uganda,pooled_rf,87,65,1,37,0.42528735632183906,49,22,27,15,23,0.5116279069767442,0.4489795918367347,0.5945945945945946,,,
partial_2026,1,E_all,country,Uganda,Uganda,xgb,87,65,1,37,0.42528735632183906,39,29,10,8,40,0.7631578947368421,0.7435897435897436,0.7837837837837838,,,
partial_2026,1,E_all,country,Yemen,Yemen,partitioned_rf,8,8,1,8,1.0,8,8,0,0,0,1.0,1.0,1.0,,,
partial_2026,1,E_all,country,Yemen,Yemen,pooled_rf,8,8,1,8,1.0,8,8,0,0,0,1.0,1.0,1.0,,,
partial_2026,1,E_all,country,Yemen,Yemen,xgb,8,8,1,8,1.0,6,6,0,2,0,0.8571428571428571,1.0,0.75,,,
partial_2026,1,E_all,country,Zambia,Zambia,partitioned_rf,84,84,1,20,0.23809523809523808,14,1,13,19,51,0.058823529411764705,0.07142857142857142,0.05,,,
partial_2026,1,E_all,country,Zambia,Zambia,pooled_rf,84,84,1,20,0.23809523809523808,3,0,3,20,61,0.0,0.0,0.0,,,
partial_2026,1,E_all,country,Zambia,Zambia,xgb,84,84,1,20,0.23809523809523808,11,0,11,20,53,0.0,0.0,0.0,,,
partial_2026,1,E_all,country,Zimbabwe,Zimbabwe,partitioned_rf,20,20,1,0,0.0,4,0,4,0,16,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_all,country,Zimbabwe,Zimbabwe,pooled_rf,20,20,1,0,0.0,1,0,1,0,19,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_all,country,Zimbabwe,Zimbabwe,xgb,20,20,1,0,0.0,0,0,0,0,20,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
partial_2026,1,E_persist,country,Afghanistan,Afghanistan,partitioned_rf,127,127,1,108,0.8503937007874016,68,55,13,53,6,0.625,0.8088235294117647,0.5092592592592593,,,
partial_2026,1,E_persist,country,Afghanistan,Afghanistan,pooled_rf,127,127,1,108,0.8503937007874016,76,62,14,46,5,0.6739130434782609,0.8157894736842105,0.5740740740740741,,,
partial_2026,1,E_persist,country,Afghanistan,Afghanistan,xgb,127,127,1,108,0.8503937007874016,73,60,13,48,6,0.6629834254143646,0.821917808219178,0.5555555555555556,,,
partial_2026,1,E_persist,country,Afghanistan,Afghanistan,persistence,127,127,1,108,0.8503937007874016,34,33,1,75,18,0.4647887323943662,0.9705882352941176,0.3055555555555556,,,
partial_2026,1,E_persist,country,Angola,Angola,partitioned_rf,14,14,1,0,0.0,4,0,4,0,10,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_persist,country,Angola,Angola,pooled_rf,14,14,1,0,0.0,4,0,4,0,10,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_persist,country,Angola,Angola,xgb,14,14,1,0,0.0,7,0,7,0,7,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_persist,country,Angola,Angola,persistence,14,14,1,0,0.0,9,0,9,0,5,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_persist,country,Burundi,Burundi,partitioned_rf,27,27,1,0,0.0,1,0,1,0,26,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_persist,country,Burundi,Burundi,pooled_rf,27,27,1,0,0.0,2,0,2,0,25,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_persist,country,Burundi,Burundi,xgb,27,27,1,0,0.0,1,0,1,0,26,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_persist,country,Burundi,Burundi,persistence,27,27,1,0,0.0,3,0,3,0,24,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_persist,country,Cameroon,Cameroon,partitioned_rf,7,7,1,7,1.0,1,1,0,6,0,0.25,1.0,0.14285714285714285,,,
partial_2026,1,E_persist,country,Cameroon,Cameroon,pooled_rf,7,7,1,7,1.0,7,7,0,0,0,1.0,1.0,1.0,,,
partial_2026,1,E_persist,country,Cameroon,Cameroon,xgb,7,7,1,7,1.0,7,7,0,0,0,1.0,1.0,1.0,,,
partial_2026,1,E_persist,country,Cameroon,Cameroon,persistence,7,7,1,7,1.0,0,0,0,7,0,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_persist,country,Central African Republic,Central African Republic,partitioned_rf,398,266,1,266,0.6683417085427136,302,225,77,41,55,0.7922535211267606,0.7450331125827815,0.8458646616541353,,,
partial_2026,1,E_persist,country,Central African Republic,Central African Republic,pooled_rf,398,266,1,266,0.6683417085427136,277,203,74,63,58,0.7476979742173112,0.7328519855595668,0.7631578947368421,,,
partial_2026,1,E_persist,country,Central African Republic,Central African Republic,xgb,398,266,1,266,0.6683417085427136,293,223,70,43,62,0.7978533094812165,0.7610921501706485,0.8383458646616542,,,
partial_2026,1,E_persist,country,Central African Republic,Central African Republic,persistence,398,266,1,266,0.6683417085427136,225,161,64,105,68,0.6558044806517311,0.7155555555555555,0.6052631578947368,,,
partial_2026,1,E_persist,country,Chad,Chad,partitioned_rf,27,26,1,21,0.7777777777777778,8,5,3,16,3,0.3448275862068966,0.625,0.23809523809523808,,,
partial_2026,1,E_persist,country,Chad,Chad,pooled_rf,27,26,1,21,0.7777777777777778,18,12,6,9,0,0.6153846153846154,0.6666666666666666,0.5714285714285714,,,
partial_2026,1,E_persist,country,Chad,Chad,xgb,27,26,1,21,0.7777777777777778,21,15,6,6,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,,,
partial_2026,1,E_persist,country,Chad,Chad,persistence,27,26,1,21,0.7777777777777778,4,3,1,18,5,0.24,0.75,0.14285714285714285,,,
partial_2026,1,E_persist,country,"Congo, The Democratic Republic of the","Congo, The Democratic Republic of the",partitioned_rf,415,381,1,178,0.42891566265060244,136,82,54,96,183,0.5222929936305732,0.6029411764705882,0.4606741573033708,,,
partial_2026,1,E_persist,country,"Congo, The Democratic Republic of the","Congo, The Democratic Republic of the",pooled_rf,415,381,1,178,0.42891566265060244,67,43,24,135,213,0.3510204081632653,0.6417910447761194,0.24157303370786518,,,
partial_2026,1,E_persist,country,"Congo, The Democratic Republic of the","Congo, The Democratic Republic of the",xgb,415,381,1,178,0.42891566265060244,77,56,21,122,216,0.4392156862745098,0.7272727272727273,0.3146067415730337,,,
partial_2026,1,E_persist,country,"Congo, The Democratic Republic of the","Congo, The Democratic Republic of the",persistence,415,381,1,178,0.42891566265060244,158,87,71,91,166,0.5178571428571429,0.5506329113924051,0.4887640449438202,,,
partial_2026,1,E_persist,country,Djibouti,Djibouti,partitioned_rf,16,16,1,5,0.3125,11,4,7,1,4,0.5,0.36363636363636365,0.8,,,
partial_2026,1,E_persist,country,Djibouti,Djibouti,pooled_rf,16,16,1,5,0.3125,12,5,7,0,4,0.5882352941176471,0.4166666666666667,1.0,,,
partial_2026,1,E_persist,country,Djibouti,Djibouti,xgb,16,16,1,5,0.3125,4,3,1,2,10,0.6666666666666666,0.75,0.6,,,
partial_2026,1,E_persist,country,Djibouti,Djibouti,persistence,16,16,1,5,0.3125,5,5,0,0,11,1.0,1.0,1.0,,,
partial_2026,1,E_persist,country,Dominican Republic,Dominican Republic,partitioned_rf,13,13,1,13,1.0,7,7,0,6,0,0.7,1.0,0.5384615384615384,,,
partial_2026,1,E_persist,country,Dominican Republic,Dominican Republic,pooled_rf,13,13,1,13,1.0,7,7,0,6,0,0.7,1.0,0.5384615384615384,,,
partial_2026,1,E_persist,country,Dominican Republic,Dominican Republic,xgb,13,13,1,13,1.0,13,13,0,0,0,1.0,1.0,1.0,,,
partial_2026,1,E_persist,country,Dominican Republic,Dominican Republic,persistence,13,13,1,13,1.0,0,0,0,13,0,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_persist,country,El Salvador,El Salvador,partitioned_rf,18,18,1,9,0.5,0,0,0,9,9,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_persist,country,El Salvador,El Salvador,pooled_rf,18,18,1,9,0.5,0,0,0,9,9,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_persist,country,El Salvador,El Salvador,xgb,18,18,1,9,0.5,0,0,0,9,9,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_persist,country,El Salvador,El Salvador,persistence,18,18,1,9,0.5,0,0,0,9,9,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_persist,country,Eswatini,Eswatini,partitioned_rf,21,21,1,0,0.0,4,0,4,0,17,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_persist,country,Eswatini,Eswatini,pooled_rf,21,21,1,0,0.0,2,0,2,0,19,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_persist,country,Eswatini,Eswatini,xgb,21,21,1,0,0.0,2,0,2,0,19,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_persist,country,Eswatini,Eswatini,persistence,21,21,1,0,0.0,5,0,5,0,16,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_persist,country,Ethiopia,Ethiopia,partitioned_rf,33,33,1,16,0.48484848484848486,29,15,14,1,3,0.6666666666666666,0.5172413793103449,0.9375,,,
partial_2026,1,E_persist,country,Ethiopia,Ethiopia,pooled_rf,33,33,1,16,0.48484848484848486,30,15,15,1,2,0.6521739130434783,0.5,0.9375,,,
partial_2026,1,E_persist,country,Ethiopia,Ethiopia,xgb,33,33,1,16,0.48484848484848486,25,16,9,0,8,0.7804878048780488,0.64,1.0,,,
partial_2026,1,E_persist,country,Ethiopia,Ethiopia,persistence,33,33,1,16,0.48484848484848486,23,16,7,0,10,0.8205128205128205,0.6956521739130435,1.0,,,
partial_2026,1,E_persist,country,Guatemala,Guatemala,partitioned_rf,100,100,1,22,0.22,4,0,4,22,74,0.0,0.0,0.0,,,
partial_2026,1,E_persist,country,Guatemala,Guatemala,pooled_rf,100,100,1,22,0.22,3,1,2,21,76,0.08,0.3333333333333333,0.045454545454545456,,,
partial_2026,1,E_persist,country,Guatemala,Guatemala,xgb,100,100,1,22,0.22,0,0,0,22,78,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_persist,country,Guatemala,Guatemala,persistence,100,100,1,22,0.22,4,0,4,22,74,0.0,0.0,0.0,,,
partial_2026,1,E_persist,country,Haiti,Haiti,partitioned_rf,90,90,1,90,1.0,75,75,0,15,0,0.9090909090909091,1.0,0.8333333333333334,,,
partial_2026,1,E_persist,country,Haiti,Haiti,pooled_rf,90,90,1,90,1.0,67,67,0,23,0,0.8535031847133758,1.0,0.7444444444444445,,,
partial_2026,1,E_persist,country,Haiti,Haiti,xgb,90,90,1,90,1.0,69,69,0,21,0,0.8679245283018868,1.0,0.7666666666666667,,,
partial_2026,1,E_persist,country,Haiti,Haiti,persistence,90,90,1,90,1.0,12,12,0,78,0,0.23529411764705882,1.0,0.13333333333333333,,,
partial_2026,1,E_persist,country,Honduras,Honduras,partitioned_rf,36,36,1,24,0.6666666666666666,0,0,0,24,12,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_persist,country,Honduras,Honduras,pooled_rf,36,36,1,24,0.6666666666666666,0,0,0,24,12,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_persist,country,Honduras,Honduras,xgb,36,36,1,24,0.6666666666666666,0,0,0,24,12,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_persist,country,Honduras,Honduras,persistence,36,36,1,24,0.6666666666666666,0,0,0,24,12,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_persist,country,Kenya,Kenya,partitioned_rf,94,71,1,23,0.24468085106382978,11,11,0,12,71,0.6470588235294118,1.0,0.4782608695652174,,,
partial_2026,1,E_persist,country,Kenya,Kenya,pooled_rf,94,71,1,23,0.24468085106382978,11,11,0,12,71,0.6470588235294118,1.0,0.4782608695652174,,,
partial_2026,1,E_persist,country,Kenya,Kenya,xgb,94,71,1,23,0.24468085106382978,8,8,0,15,71,0.5161290322580645,1.0,0.34782608695652173,,,
partial_2026,1,E_persist,country,Kenya,Kenya,persistence,94,71,1,23,0.24468085106382978,11,11,0,12,71,0.6470588235294118,1.0,0.4782608695652174,,,
partial_2026,1,E_persist,country,Lebanon,Lebanon,partitioned_rf,82,82,1,62,0.7560975609756098,69,55,14,7,6,0.8396946564885496,0.7971014492753623,0.8870967741935484,,,
partial_2026,1,E_persist,country,Lebanon,Lebanon,pooled_rf,82,82,1,62,0.7560975609756098,69,55,14,7,6,0.8396946564885496,0.7971014492753623,0.8870967741935484,,,
partial_2026,1,E_persist,country,Lebanon,Lebanon,xgb,82,82,1,62,0.7560975609756098,55,47,8,15,12,0.8034188034188035,0.8545454545454545,0.7580645161290323,,,
partial_2026,1,E_persist,country,Lebanon,Lebanon,persistence,82,82,1,62,0.7560975609756098,59,50,9,12,11,0.8264462809917356,0.847457627118644,0.8064516129032258,,,
partial_2026,1,E_persist,country,Madagascar,Madagascar,partitioned_rf,79,79,1,43,0.5443037974683544,1,1,0,42,36,0.045454545454545456,1.0,0.023255813953488372,,,
partial_2026,1,E_persist,country,Madagascar,Madagascar,pooled_rf,79,79,1,43,0.5443037974683544,1,1,0,42,36,0.045454545454545456,1.0,0.023255813953488372,,,
partial_2026,1,E_persist,country,Madagascar,Madagascar,xgb,79,79,1,43,0.5443037974683544,1,1,0,42,36,0.045454545454545456,1.0,0.023255813953488372,,,
partial_2026,1,E_persist,country,Madagascar,Madagascar,persistence,79,79,1,43,0.5443037974683544,0,0,0,43,36,0.0,,0.0,,no_predicted_positives,
partial_2026,1,E_persist,country,Malawi,Malawi,partitioned_rf,32,32,1,0,0.0,7,0,7,0,25,0.0,0.0,,,,no_observed_positives
partial_2026,1,E_persist,country,Malawi,Malawi,pooled_rf,32,32,1,0,0.0,8,0,8,0,24,0.0,0.0,,,,no_observed_positives
