admin_code,branch_id,partition_code,assignment_source,donor_admin_code,donor_distance_km,nearest_eligible_admin_code,nearest_eligible_distance_km,model_route,fallback_reason,was_placeholder_root
81,,0,nearest_donor,113,72.26301888218893,113,72.26301888218893,partition:,,False
82,,0,nearest_donor,113,73.75125804417411,113,73.75125804417411,partition:,,False
83,,0,nearest_donor,113,69.77906599117628,113,69.77906599117628,partition:,,False
84,,0,nearest_donor,113,70.04380532270504,113,70.04380532270504,partition:,,False
85,,0,nearest_donor,54,70.6377441699303,54,70.6377441699303,partition:,,False
86,,0,nearest_donor,113,70.50735237833919,113,70.50735237833919,partition:,,False
87,,0,nearest_donor,113,68.80653811521813,113,68.80653811521813,partition:,,False
88,,0,nearest_donor,113,68.45076660423466,113,68.45076660423466,partition:,,False
89,,0,nearest_donor,54,70.93965419509013,54,70.93965419509013,partition:,,False
90,,0,nearest_donor,113,66.43232861582787,113,66.43232861582787,partition:,,False
91,,0,nearest_donor,113,66.72748754342967,113,66.72748754342967,partition:,,False
92,,0,nearest_donor,57,94.23842463027414,57,94.23842463027414,partition:,,False
93,,0,nearest_donor,113,66.29958483356405,113,66.29958483356405,partition:,,False
94,,0,nearest_donor,113,66.0349487090229,113,66.0349487090229,partition:,,False
95,,0,nearest_donor,113,67.13453751664777,113,67.13453751664777,partition:,,False
96,,0,nearest_donor,113,67.04266806761429,113,67.04266806761429,partition:,,False
97,,-1,unresolved,-1,,56,280.12026400234515,pooled_root,nearest eligible donor beyond 100 km,False
98,,-1,unresolved,-1,,56,276.7616354105816,pooled_root,nearest eligible donor beyond 100 km,False
100,,0,nearest_donor,113,40.30706943045323,113,40.30706943045323,partition:,,False
101,,0,nearest_donor,113,40.287415767826275,113,40.287415767826275,partition:,,False
102,,0,nearest_donor,113,40.20545463099611,113,40.20545463099611,partition:,,False
103,,-1,unresolved,-1,,56,321.50179784828015,pooled_root,nearest eligible donor beyond 100 km,False
104,,0,nearest_donor,113,44.755290563834144,113,44.755290563834144,partition:,,False
105,,0,learned,-1,,-1,,partition:,,False
106,,0,nearest_donor,105,0.0027056460570747377,105,0.0027056460570747377,partition:,,False
107,,0,learned,-1,,-1,,partition:,,False
108,,0,nearest_donor,113,57.268064073636026,113,57.268064073636026,partition:,,False
109,,0,nearest_donor,113,57.61559888925494,113,57.61559888925494,partition:,,False
110,,0,nearest_donor,113,57.57882795346531,113,57.57882795346531,partition:,,False
111,,0,nearest_donor,113,0.00818920438310893,113,0.00818920438310893,partition:,,False
112,,0,nearest_donor,113,0.0012907266730425792,113,0.0012907266730425792,partition:,,False
113,,0,learned,-1,,-1,,partition:,,False
114,,0,nearest_donor,113,0.08457404093312687,113,0.08457404093312687,partition:,,False
115,,0,learned,-1,,-1,,partition:,,False
116,,0,nearest_donor,115,0.004920643575932374,115,0.004920643575932374,partition:,,False
117,,0,learned,-1,,-1,,partition:,,False
118,,0,nearest_donor,120,1.9324827625522223,120,1.9324827625522223,partition:,,False
119,,0,nearest_donor,169,84.46291778983903,169,84.46291778983903,partition:,,False
120,,0,learned,-1,,-1,,partition:,,False
121,,0,learned,-1,,-1,,partition:,,False
122,,0,nearest_donor,113,42.23645125630273,113,42.23645125630273,partition:,,False
123,,0,nearest_donor,113,42.32076678752956,113,42.32076678752956,partition:,,False
124,,0,nearest_donor,169,83.58006089200279,169,83.58006089200279,partition:,,False
125,,0,nearest_donor,169,83.39539966828633,169,83.39539966828633,partition:,,False
126,,0,nearest_donor,169,83.37365617764006,169,83.37365617764006,partition:,,False
127,,0,nearest_donor,113,69.50162150172982,113,69.50162150172982,partition:,,False
128,,0,nearest_donor,113,69.574118138638,113,69.574118138638,partition:,,False
129,,0,nearest_donor,169,78.94489243612848,169,78.94489243612848,partition:,,False
130,,0,nearest_donor,113,62.64028061841978,113,62.64028061841978,partition:,,False
131,,0,nearest_donor,169,72.064933490767,169,72.064933490767,partition:,,False
132,,0,learned,-1,,-1,,partition:,,False
133,,0,nearest_donor,135,0.36527466639664613,135,0.36527466639664613,partition:,,False
134,,0,nearest_donor,135,0.006880484444992931,135,0.006880484444992931,partition:,,False
135,,0,learned,-1,,-1,,partition:,,False
136,,0,learned,-1,,-1,,partition:,,False
137,,0,nearest_donor,136,0.001084922430051464,136,0.001084922430051464,partition:,,False
138,,0,nearest_donor,136,0.13408983136220357,136,0.13408983136220357,partition:,,False
139,,0,nearest_donor,136,0.17894809885427027,136,0.17894809885427027,partition:,,False
140,,0,nearest_donor,184,75.73996136179952,184,75.73996136179952,partition:,,False
141,,0,nearest_donor,184,75.71023392401517,184,75.71023392401517,partition:,,False
142,,0,nearest_donor,184,75.68011696742224,184,75.68011696742224,partition:,,False
143,,0,nearest_donor,184,75.46249497890427,184,75.46249497890427,partition:,,False
144,,0,learned,-1,,-1,,partition:,,False
145,,0,nearest_donor,144,0.007192136469932831,144,0.007192136469932831,partition:,,False
146,,0,nearest_donor,169,59.05891322651687,169,59.05891322651687,partition:,,False
147,,0,nearest_donor,169,59.05488562975791,169,59.05488562975791,partition:,,False
148,,0,nearest_donor,144,0.29436363775652963,144,0.29436363775652963,partition:,,False
149,,0,nearest_donor,169,58.24060019424105,169,58.24060019424105,partition:,,False
150,,0,nearest_donor,169,57.63840658743553,169,57.63840658743553,partition:,,False
151,,0,nearest_donor,169,57.62768714701822,169,57.62768714701822,partition:,,False
152,,0,nearest_donor,178,46.99426547871356,178,46.99426547871356,partition:,,False
153,,0,nearest_donor,178,46.99034545928444,178,46.99034545928444,partition:,,False
154,,0,nearest_donor,178,46.98698150611611,178,46.98698150611611,partition:,,False
155,,0,nearest_donor,178,46.90285103303842,178,46.90285103303842,partition:,,False
156,,0,learned,-1,,-1,,partition:,,False
157,,0,learned,-1,,-1,,partition:,,False
158,,0,nearest_donor,157,0.004676697851840289,157,0.004676697851840289,partition:,,False
159,,0,learned,-1,,-1,,partition:,,False
160,,0,learned,-1,,-1,,partition:,,False
161,,0,learned,-1,,-1,,partition:,,False
162,,0,nearest_donor,161,0.5456266861801297,161,0.5456266861801297,partition:,,False
163,,0,learned,-1,,-1,,partition:,,False
164,,0,nearest_donor,163,0.005455579335747721,163,0.005455579335747721,partition:,,False
165,,0,nearest_donor,187,56.288212624096246,187,56.288212624096246,partition:,,False
166,,0,nearest_donor,187,56.27423771208581,187,56.27423771208581,partition:,,False
167,,0,nearest_donor,169,0.015955481191996954,169,0.015955481191996954,partition:,,False
168,,0,nearest_donor,169,0.007810423066530435,169,0.007810423066530435,partition:,,False
169,,0,learned,-1,,-1,,partition:,,False
170,,0,nearest_donor,169,0.08012791785656137,169,0.08012791785656137,partition:,,False
171,,0,nearest_donor,169,3.8956518919587024,169,3.8956518919587024,partition:,,False
172,,0,learned,-1,,-1,,partition:,,False
173,,0,nearest_donor,174,0.003450474096261789,174,0.003450474096261789,partition:,,False
174,,0,learned,-1,,-1,,partition:,,False
175,,0,learned,-1,,-1,,partition:,,False
176,,0,nearest_donor,178,0.008436777836516867,178,0.008436777836516867,partition:,,False
177,,0,nearest_donor,178,0.002393098542269145,178,0.002393098542269145,partition:,,False
178,,0,learned,-1,,-1,,partition:,,False
179,,0,nearest_donor,178,0.08238362670964992,178,0.08238362670964992,partition:,,False
180,,0,nearest_donor,187,87.65680672536128,187,87.65680672536128,partition:,,False
181,,0,nearest_donor,187,87.66011556016805,187,87.66011556016805,partition:,,False
182,,0,learned,-1,,-1,,partition:,,False
183,,0,nearest_donor,184,0.0006224933652703122,184,0.0006224933652703122,partition:,,False
184,,0,learned,-1,,-1,,partition:,,False
185,,0,nearest_donor,184,0.0017435901468513743,184,0.0017435901468513743,partition:,,False
186,,0,nearest_donor,184,0.0881529262307351,184,0.0881529262307351,partition:,,False
187,,0,learned,-1,,-1,,partition:,,False
188,,-1,unresolved,-1,,187,107.82846223709619,pooled_root,nearest eligible donor beyond 100 km,False
189,,-1,unresolved,-1,,187,106.78580337420343,pooled_root,nearest eligible donor beyond 100 km,False
190,,0,nearest_donor,210,69.55210432997303,210,69.55210432997303,partition:,,False
191,,0,nearest_donor,210,69.55613244146755,210,69.55613244146755,partition:,,False
192,,-1,unresolved,-1,,187,107.56705819447173,pooled_root,nearest eligible donor beyond 100 km,False
193,,0,nearest_donor,187,90.90279053741548,187,90.90279053741548,partition:,,False
194,,0,nearest_donor,187,64.21980516295002,187,64.21980516295002,partition:,,False
195,,0,nearest_donor,187,64.22002342742373,187,64.22002342742373,partition:,,False
196,,0,nearest_donor,212,77.58734392362179,212,77.58734392362179,partition:,,False
197,,0,nearest_donor,187,64.27252644633265,187,64.27252644633265,partition:,,False
198,,0,nearest_donor,212,78.56751360063042,212,78.56751360063042,partition:,,False
199,,0,nearest_donor,212,78.52326509326538,212,78.52326509326538,partition:,,False
200,,0,nearest_donor,212,78.53663664235246,212,78.53663664235246,partition:,,False
201,,0,nearest_donor,212,78.53815568764264,212,78.53815568764264,partition:,,False
202,,0,nearest_donor,187,64.13193412117822,187,64.13193412117822,partition:,,False
203,,0,nearest_donor,187,93.63768828601246,187,93.63768828601246,partition:,,False
204,,-1,unresolved,-1,,280,222.27130513600835,pooled_root,nearest eligible donor beyond 100 km,False
205,,0,learned,-1,,-1,,partition:,,False
206,,0,learned,-1,,-1,,partition:,,False
207,,0,nearest_donor,206,0.005394952591126039,206,0.005394952591126039,partition:,,False
208,,0,learned,-1,,-1,,partition:,,False
209,,0,nearest_donor,208,0.004849918574545586,208,0.004849918574545586,partition:,,False
210,,0,learned,-1,,-1,,partition:,,False
211,,0,learned,-1,,-1,,partition:,,False
212,,0,learned,-1,,-1,,partition:,,False
213,,0,nearest_donor,212,0.007426855404526768,212,0.007426855404526768,partition:,,False
214,,0,nearest_donor,212,0.016457608044634118,212,0.016457608044634118,partition:,,False
215,,0,nearest_donor,212,0.10944272114117914,212,0.10944272114117914,partition:,,False
216,,0,nearest_donor,187,90.44225146143533,187,90.44225146143533,partition:,,False
217,,0,nearest_donor,187,90.45193033580766,187,90.45193033580766,partition:,,False
218,,0,nearest_donor,187,90.52824606581271,187,90.52824606581271,partition:,,False
219,,0,nearest_donor,206,67.72865068001313,206,67.72865068001313,partition:,,False
220,,0,learned,-1,,-1,,partition:,,False
221,,0,nearest_donor,220,0.0010540971214754954,220,0.0010540971214754954,partition:,,False
222,,0,nearest_donor,210,46.94457635654728,210,46.94457635654728,partition:,,False
223,,0,nearest_donor,210,46.944901763602275,210,46.944901763602275,partition:,,False
224,,0,nearest_donor,212,19.010106090570712,212,19.010106090570712,partition:,,False
225,,0,nearest_donor,226,0.006237467002125944,226,0.006237467002125944,partition:,,False
226,,0,learned,-1,,-1,,partition:,,False
227,,0,nearest_donor,212,80.61226115482907,212,80.61226115482907,partition:,,False
228,,0,nearest_donor,212,80.68781878354483,212,80.68781878354483,partition:,,False
229,,0,learned,-1,,-1,,partition:,,False
230,,0,nearest_donor,229,0.0014109523339096422,229,0.0014109523339096422,partition:,,False
231,,0,nearest_donor,229,0.007260682471224122,229,0.007260682471224122,partition:,,False
232,,0,nearest_donor,229,0.09811387391379102,229,0.09811387391379102,partition:,,False
233,,0,nearest_donor,229,2.1404899075815336,229,2.1404899075815336,partition:,,False
234,,0,learned,-1,,-1,,partition:,,False
235,,0,nearest_donor,212,81.94523615988318,212,81.94523615988318,partition:,,False
236,,0,nearest_donor,212,81.9462163055098,212,81.9462163055098,partition:,,False
237,,0,nearest_donor,212,84.3370351572232,212,84.3370351572232,partition:,,False
238,,0,nearest_donor,212,69.03524967345918,212,69.03524967345918,partition:,,False
239,,0,nearest_donor,229,77.14080888503987,229,77.14080888503987,partition:,,False
240,,0,nearest_donor,229,77.15735748265078,229,77.15735748265078,partition:,,False
241,,0,nearest_donor,229,77.1573613133146,229,77.1573613133146,partition:,,False
242,,0,nearest_donor,229,77.20199560122319,229,77.20199560122319,partition:,,False
243,,0,learned,-1,,-1,,partition:,,False
244,,0,nearest_donor,229,34.456839485994514,229,34.456839485994514,partition:,,False
245,,0,learned,-1,,-1,,partition:,,False
246,,0,nearest_donor,245,0.0030462598042039933,245,0.0030462598042039933,partition:,,False
247,,0,nearest_donor,226,82.7148564064212,226,82.7148564064212,partition:,,False
248,,-1,unresolved,-1,,212,121.0746714160203,pooled_root,nearest eligible donor beyond 100 km,False
249,,-1,unresolved,-1,,212,121.05450366162141,pooled_root,nearest eligible donor beyond 100 km,False
250,,-1,unresolved,-1,,212,111.44808764575758,pooled_root,nearest eligible donor beyond 100 km,False
251,,-1,unresolved,-1,,212,111.45352606720417,pooled_root,nearest eligible donor beyond 100 km,False
252,,-1,unresolved,-1,,212,111.16932265641202,pooled_root,nearest eligible donor beyond 100 km,False
253,,0,nearest_donor,245,38.531426426190194,245,38.531426426190194,partition:,,False
254,,0,nearest_donor,245,38.53513354967307,245,38.53513354967307,partition:,,False
255,,-1,unresolved,-1,,212,105.17810043857737,pooled_root,nearest eligible donor beyond 100 km,False
256,,0,nearest_donor,229,51.95702390011495,229,51.95702390011495,partition:,,False
257,,-1,unresolved,-1,,212,101.3050872282422,pooled_root,nearest eligible donor beyond 100 km,False
258,,-1,unresolved,-1,,212,101.38778645634858,pooled_root,nearest eligible donor beyond 100 km,False
259,,0,learned,-1,,-1,,partition:,,False
260,,0,learned,-1,,-1,,partition:,,False
261,,0,nearest_donor,260,0.004819165099114917,260,0.004819165099114917,partition:,,False
262,,-1,unresolved,-1,,292,118.73167133271673,pooled_root,nearest eligible donor beyond 100 km,False
263,,-1,unresolved,-1,,292,118.7242946676446,pooled_root,nearest eligible donor beyond 100 km,False
264,,-1,unresolved,-1,,292,118.66453320837988,pooled_root,nearest eligible donor beyond 100 km,False
265,,-1,unresolved,-1,,226,148.91965576923704,pooled_root,nearest eligible donor beyond 100 km,False
266,,0,learned,-1,,-1,,partition:,,False
267,,-1,unresolved,-1,,226,135.22001766673932,pooled_root,nearest eligible donor beyond 100 km,False
268,,-1,unresolved,-1,,226,135.22380225998432,pooled_root,nearest eligible donor beyond 100 km,False
269,,0,nearest_donor,270,0.005404229505050062,270,0.005404229505050062,partition:,,False
270,,0,learned,-1,,-1,,partition:,,False
271,,0,nearest_donor,270,0.005445194477925543,270,0.005445194477925543,partition:,,False
272,,0,nearest_donor,270,0.10230261564723307,270,0.10230261564723307,partition:,,False
273,,0,learned,-1,,-1,,partition:,,False
274,,0,nearest_donor,277,43.55413607143377,277,43.55413607143377,partition:,,False
275,,0,nearest_donor,277,43.546155151101374,277,43.546155151101374,partition:,,False
276,,0,nearest_donor,277,0.004961095517564627,277,0.004961095517564627,partition:,,False
277,,0,learned,-1,,-1,,partition:,,False
278,,0,nearest_donor,277,0.7538680186227357,277,0.7538680186227357,partition:,,False
280,,0,learned,-1,,-1,,partition:,,False
281,,0,learned,-1,,-1,,partition:,,False
282,,0,nearest_donor,292,51.60112905807455,292,51.60112905807455,partition:,,False
283,,0,nearest_donor,292,51.58742516061353,292,51.58742516061353,partition:,,False
284,,-1,unresolved,-1,,290,104.14437375867954,pooled_root,nearest eligible donor beyond 100 km,False
285,,-1,unresolved,-1,,290,104.17739476375172,pooled_root,nearest eligible donor beyond 100 km,False
286,,-1,unresolved,-1,,290,103.91453884293185,pooled_root,nearest eligible donor beyond 100 km,False
287,,-1,unresolved,-1,,290,105.69786058122702,pooled_root,nearest eligible donor beyond 100 km,False
288,,-1,unresolved,-1,,220,220.96555195664877,pooled_root,nearest eligible donor beyond 100 km,False
289,,0,learned,-1,,-1,,partition:,,False
290,,0,learned,-1,,-1,,partition:,,False
291,,0,nearest_donor,292,0.016055441329253208,292,0.016055441329253208,partition:,,False
292,,0,learned,-1,,-1,,partition:,,False
293,,0,nearest_donor,292,0.008156412522597252,292,0.008156412522597252,partition:,,False
294,,0,nearest_donor,292,0.08663806638241363,292,0.08663806638241363,partition:,,False
295,,0,nearest_donor,292,2.5185598761600216,292,2.5185598761600216,partition:,,False
296,,0,learned,-1,,-1,,partition:,,False
297,,0,learned,-1,,-1,,partition:,,False
298,,0,nearest_donor,297,0.00632125788665556,297,0.00632125788665556,partition:,,False
299,,0,nearest_donor,297,48.12893730808883,297,48.12893730808883,partition:,,False
300,,0,nearest_donor,297,48.132007717322494,297,48.132007717322494,partition:,,False
301,,-1,unresolved,-1,,317,102.82760147654108,pooled_root,nearest eligible donor beyond 100 km,False
302,,-1,unresolved,-1,,317,102.8002440118511,pooled_root,nearest eligible donor beyond 100 km,False
303,,-1,unresolved,-1,,317,102.8161185713362,pooled_root,nearest eligible donor beyond 100 km,False
304,,-1,unresolved,-1,,317,102.26654244462483,pooled_root,nearest eligible donor beyond 100 km,False
305,,0,learned,-1,,-1,,partition:,,False
306,,0,learned,-1,,-1,,partition:,,False
307,,0,nearest_donor,310,1.3900621534167967,310,1.3900621534167967,partition:,,False
308,,0,nearest_donor,310,1.3498079135154346,310,1.3498079135154346,partition:,,False
309,,0,nearest_donor,310,1.289787617542381,310,1.289787617542381,partition:,,False
310,,0,learned,-1,,-1,,partition:,,False
311,,0,learned,-1,,-1,,partition:,,False
312,,0,nearest_donor,297,70.91685604759851,297,70.91685604759851,partition:,,False
313,,0,nearest_donor,297,70.91749352620057,297,70.91749352620057,partition:,,False
314,,0,nearest_donor,317,48.91029625486825,317,48.91029625486825,partition:,,False
315,,0,nearest_donor,317,48.97002084112107,317,48.97002084112107,partition:,,False
316,,0,nearest_donor,317,48.9381976004571,317,48.9381976004571,partition:,,False
317,,0,learned,-1,,-1,,partition:,,False
318,,0,learned,-1,,-1,,partition:,,False
319,,0,learned,-1,,-1,,partition:,,False
320,,0,nearest_donor,333,62.800972900002414,333,62.800972900002414,partition:,,False
321,,0,nearest_donor,333,62.80450410539824,333,62.80450410539824,partition:,,False
322,,0,nearest_donor,333,62.80403880337228,333,62.80403880337228,partition:,,False
323,,0,nearest_donor,333,62.71302091847026,333,62.71302091847026,partition:,,False
324,,0,learned,-1,,-1,,partition:,,False
325,,0,learned,-1,,-1,,partition:,,False
326,,0,learned,-1,,-1,,partition:,,False
327,,0,learned,-1,,-1,,partition:,,False
328,,0,learned,-1,,-1,,partition:,,False
329,,0,learned,-1,,-1,,partition:,,False
330,,0,learned,-1,,-1,,partition:,,False
331,,0,nearest_donor,333,0.016296653685995848,333,0.016296653685995848,partition:,,False
332,,0,nearest_donor,333,0.002353241987011455,333,0.002353241987011455,partition:,,False
333,,0,learned,-1,,-1,,partition:,,False
335,,0,nearest_donor,333,0.09483126229389686,333,0.09483126229389686,partition:,,False
336,,-1,unresolved,-1,,297,137.23326537876105,pooled_root,nearest eligible donor beyond 100 km,False
337,,0,learned,-1,,-1,,partition:,,False
338,,0,learned,-1,,-1,,partition:,,False
339,,0,nearest_donor,353,35.25735526609518,353,35.25735526609518,partition:,,False
340,,0,learned,-1,,-1,,partition:,,False
341,,0,nearest_donor,353,31.839447646946414,353,31.839447646946414,partition:,,False
342,,0,learned,-1,,-1,,partition:,,False
343,,0,nearest_donor,353,27.108387141177072,353,27.108387141177072,partition:,,False
344,,0,nearest_donor,353,27.144251013019378,353,27.144251013019378,partition:,,False
345,,0,nearest_donor,347,0.13846925129342602,347,0.13846925129342602,partition:,,False
346,,0,nearest_donor,347,0.0013773647159939938,347,0.0013773647159939938,partition:,,False
347,,0,learned,-1,,-1,,partition:,,False
348,,0,nearest_donor,347,0.19936732606732677,347,0.19936732606732677,partition:,,False
349,,0,learned,-1,,-1,,partition:,,False
350,,0,learned,-1,,-1,,partition:,,False
351,,0,learned,-1,,-1,,partition:,,False
352,,0,nearest_donor,353,0.03494874119869423,353,0.03494874119869423,partition:,,False
353,,0,learned,-1,,-1,,partition:,,False
354,,0,nearest_donor,353,0.004942874332759319,353,0.004942874332759319,partition:,,False
355,,0,learned,-1,,-1,,partition:,,False
356,,0,learned,-1,,-1,,partition:,,False
357,,0,nearest_donor,347,44.36326836011573,347,44.36326836011573,partition:,,False
358,,-1,unresolved,-1,,297,216.65733051500513,pooled_root,nearest eligible donor beyond 100 km,False
359,,-1,unresolved,-1,,297,216.66017021444134,pooled_root,nearest eligible donor beyond 100 km,False
360,,0,nearest_donor,361,0.01017070784615748,361,0.01017070784615748,partition:,,False
361,,0,learned,-1,,-1,,partition:,,False
362,,0,nearest_donor,361,0.0026594867774643086,361,0.0026594867774643086,partition:,,False
363,,0,nearest_donor,361,0.11057367982692175,361,0.11057367982692175,partition:,,False
364,,0,learned,-1,,-1,,partition:,,False
365,,0,learned,-1,,-1,,partition:,,False
366,,0,nearest_donor,361,50.06559603680125,361,50.06559603680125,partition:,,False
367,,0,nearest_donor,361,50.072301115672545,361,50.072301115672545,partition:,,False
368,,0,nearest_donor,361,50.07906590820233,361,50.07906590820233,partition:,,False
369,,0,learned,-1,,-1,,partition:,,False
370,,0,nearest_donor,347,63.74070450318576,347,63.74070450318576,partition:,,False
371,,0,nearest_donor,347,64.53033789495075,347,64.53033789495075,partition:,,False
372,,0,nearest_donor,347,64.40132370716587,347,64.40132370716587,partition:,,False
373,,0,nearest_donor,353,51.46935147270223,353,51.46935147270223,partition:,,False
374,,0,nearest_donor,353,51.4776734989172,353,51.4776734989172,partition:,,False
375,,0,nearest_donor,353,51.58421939692602,353,51.58421939692602,partition:,,False
376,,0,nearest_donor,353,49.49720459886708,353,49.49720459886708,partition:,,False
377,,0,nearest_donor,347,74.16367565260447,347,74.16367565260447,partition:,,False
378,,0,nearest_donor,347,76.09668553806989,347,76.09668553806989,partition:,,False
379,,0,learned,-1,,-1,,partition:,,False
380,,0,nearest_donor,353,68.53216046187657,353,68.53216046187657,partition:,,False
381,,0,learned,-1,,-1,,partition:,,False
382,,0,learned,-1,,-1,,partition:,,False
383,,0,nearest_donor,392,75.19580127425978,392,75.19580127425978,partition:,,False
384,,0,nearest_donor,392,75.21081597631682,392,75.21081597631682,partition:,,False
385,,0,learned,-1,,-1,,partition:,,False
